________________MONTE CARLO 2D ISING MODEL________________
Lattice Size: 16 x 16	 Measurements: 10000
Sweep for temperature 2.352900
temperature | magnetization | magnetization**2 | magnetization**4 | energy | energy**2 | g0 | gk
2.352900	-0.382812	0.146545	0.021476	-1.234375	1.523682	0.121094	0.018128
2.352900	0.070312	0.004944	0.000024	-1.218750	1.485352	0.363281	0.010814
2.352900	0.789062	0.622620	0.387655	-1.562500	2.441406	0.828125	0.005201
2.352900	-0.585938	0.343323	0.117871	-1.187500	1.410156	0.648438	0.012747
2.352900	-0.804688	0.647522	0.419285	-1.453125	2.111572	0.851562	0.001534
2.352900	-0.695312	0.483459	0.233733	-1.343750	1.805664	0.382812	0.005219
2.352900	0.281250	0.079102	0.006257	-1.140625	1.301025	0.437500	0.001348
2.352900	-0.664062	0.440979	0.194462	-1.265625	1.601807	0.632812	0.015246
2.352900	0.843750	0.711914	0.506822	-1.546875	2.392822	0.769531	0.006730
2.352900	0.375000	0.140625	0.019775	-1.296875	1.681885	0.652344	0.002661
2.352900	-0.875000	0.765625	0.586182	-1.687500	2.847656	0.714844	0.003146
2.352900	0.421875	0.177979	0.031676	-1.328125	1.763916	0.542969	0.003453
2.352900	-0.726562	0.527893	0.278671	-1.406250	1.977539	0.777344	0.001489
2.352900	0.429688	0.184631	0.034089	-1.281250	1.641602	0.496094	0.003960
2.352900	0.523438	0.273987	0.075069	-1.156250	1.336914	0.441406	0.003355
2.352900	-0.296875	0.088135	0.007768	-1.093750	1.196289	0.152344	0.046576
2.352900	-0.875000	0.765625	0.586182	-1.625000	2.640625	0.792969	0.004443
2.352900	0.625000	0.390625	0.152588	-1.375000	1.890625	0.699219	0.011923
2.352900	-0.414062	0.171448	0.029394	-1.265625	1.601807	0.554688	0.003810
2.352900	0.710938	0.505432	0.255462	-1.468750	2.157227	0.667969	0.001088
2.352900	0.750000	0.562500	0.316406	-1.328125	1.763916	0.792969	0.001703
2.352900	0.789062	0.622620	0.387655	-1.484375	2.203369	0.722656	0.009795
2.352900	0.648438	0.420471	0.176796	-1.359375	1.847900	0.656250	0.010357
2.352900	-0.656250	0.430664	0.185472	-1.171875	1.373291	0.691406	0.003549
2.352900	-0.851562	0.725159	0.525855	-1.562500	2.441406	0.804688	0.010534
2.352900	-0.687500	0.472656	0.223404	-1.265625	1.601807	0.683594	0.014398
2.352900	0.000000	0.000000	0.000000	-1.078125	1.162354	0.343750	0.003300
2.352900	0.695312	0.483459	0.233733	-1.343750	1.805664	0.718750	0.002784
2.352900	-0.843750	0.711914	0.506822	-1.531250	2.344727	0.851562	0.003395
2.352900	-0.460938	0.212463	0.045141	-1.296875	1.681885	0.582031	0.020393
2.352900	-0.804688	0.647522	0.419285	-1.484375	2.203369	0.820312	0.000814
2.352900	0.796875	0.635010	0.403237	-1.515625	2.297119	0.863281	0.001363
2.352900	0.765625	0.586182	0.343609	-1.593750	2.540039	0.769531	0.006460
2.352900	0.460938	0.212463	0.045141	-1.296875	1.681885	0.578125	0.022074
2.352900	0.539062	0.290588	0.084442	-1.171875	1.373291	0.074219	0.045737
2.352900	0.570312	0.325256	0.105792	-1.140625	1.301025	0.558594	0.013834
2.352900	0.679688	0.461975	0.213421	-1.468750	2.157227	0.679688	0.011545
2.352900	-0.679688	0.461975	0.213421	-1.328125	1.763916	0.730469	0.011095
2.352900	0.585938	0.343323	0.117871	-1.312500	1.722656	0.585938	0.000753
2.352900	0.945312	0.893616	0.798549	-1.781250	3.172852	0.925781	0.000636
2.352900	0.773438	0.598206	0.357850	-1.406250	1.977539	0.777344	0.001867
2.352900	-0.726562	0.527893	0.278671	-1.359375	1.847900	0.730469	0.002773
2.352900	0.562500	0.316406	0.100113	-1.203125	1.447510	0.675781	0.006297
2.352900	0.906250	0.821289	0.674516	-1.734375	3.008057	0.871094	0.000129
2.352900	0.625000	0.390625	0.152588	-1.281250	1.641602	0.675781	0.000877
2.352900	0.750000	0.562500	0.316406	-1.484375	2.203369	0.691406	0.002985
2.352900	0.617188	0.380920	0.145100	-1.296875	1.681885	0.687500	0.002489
2.352900	-0.367188	0.134827	0.018178	-1.187500	1.410156	0.578125	0.023540
2.352900	-0.757812	0.574280	0.329797	-1.390625	1.933838	0.832031	0.003576
2.352900	-0.554688	0.307678	0.094666	-1.328125	1.763916	0.523438	0.005390
2.352900	0.820312	0.672913	0.452811	-1.546875	2.392822	0.867188	0.001457
2.352900	0.773438	0.598206	0.357850	-1.500000	2.250000	0.699219	0.012487
2.352900	0.476562	0.227112	0.051580	-1.406250	1.977539	0.644531	0.001630
2.352900	0.000000	0.000000	0.000000	-1.218750	1.485352	0.386719	0.011291
2.352900	0.710938	0.505432	0.255462	-1.265625	1.601807	0.613281	0.000938
2.352900	-0.679688	0.461975	0.213421	-1.156250	1.336914	0.640625	0.018859
2.352900	0.742188	0.550842	0.303427	-1.406250	1.977539	0.667969	0.011379
2.352900	0.734375	0.539307	0.290852	-1.390625	1.933838	0.691406	0.012487
2.352900	-0.773438	0.598206	0.357850	-1.437500	2.066406	0.820312	0.011247
2.352900	0.820312	0.672913	0.452811	-1.562500	2.441406	0.835938	0.001186
2.352900	-0.773438	0.598206	0.357850	-1.421875	2.021729	0.765625	0.007531
2.352900	-0.851562	0.725159	0.525855	-1.515625	2.297119	0.664062	0.011192
2.352900	-0.234375	0.054932	0.003017	-0.968750	0.938477	0.335938	0.014658
2.352900	0.671875	0.451416	0.203776	-1.390625	1.933838	0.546875	0.013275
2.352900	0.796875	0.635010	0.403237	-1.453125	2.111572	0.863281	0.001726
2.352900	0.617188	0.380920	0.145100	-1.328125	1.763916	0.367188	0.004159
2.352900	-0.742188	0.550842	0.303427	-1.562500	2.441406	0.769531	0.009892
2.352900	0.710938	0.505432	0.255462	-1.296875	1.681885	0.613281	0.000079
2.352900	-0.835938	0.698792	0.488310	-1.546875	2.392822	0.824219	0.005691
2.352900	0.187500	0.035156	0.001236	-1.187500	1.410156	0.406250	0.004281
2.352900	0.460938	0.212463	0.045141	-1.281250	1.641602	0.136719	0.079231
2.352900	-0.843750	0.711914	0.506822	-1.531250	2.344727	0.859375	0.003191
2.352900	0.757812	0.574280	0.329797	-1.515625	2.297119	0.703125	0.009124
2.352900	-0.765625	0.586182	0.343609	-1.343750	1.805664	0.699219	0.002196
2.352900	0.703125	0.494385	0.244416	-1.390625	1.933838	0.808594	0.006137
2.352900	0.773438	0.598206	0.357850	-1.343750	1.805664	0.656250	0.001282
2.352900	-0.765625	0.586182	0.343609	-1.421875	2.021729	0.773438	0.002638
2.352900	0.796875	0.635010	0.403237	-1.453125	2.111572	0.632812	0.004235
2.352900	0.742188	0.550842	0.303427	-1.531250	2.344727	0.761719	0.011793
2.352900	0.765625	0.586182	0.343609	-1.515625	2.297119	0.703125	0.017439
2.352900	-0.726562	0.527893	0.278671	-1.437500	2.066406	0.816406	0.001257
2.352900	0.750000	0.562500	0.316406	-1.343750	1.805664	0.750000	0.001236
2.352900	-0.632812	0.400452	0.160362	-1.406250	1.977539	0.625000	0.001146
2.352900	-0.734375	0.539307	0.290852	-1.328125	1.763916	0.800781	0.006096
2.352900	-0.617188	0.380920	0.145100	-1.406250	1.977539	0.531250	0.018661
2.352900	0.695312	0.483459	0.233733	-1.406250	1.977539	0.785156	0.001431
2.352900	0.265625	0.070557	0.004978	-1.109375	1.230713	0.164062	0.008679
2.352900	0.867188	0.752014	0.565525	-1.656250	2.743164	0.804688	0.004242
2.352900	-0.476562	0.227112	0.051580	-1.359375	1.847900	0.656250	0.021691
2.352900	-0.539062	0.290588	0.084442	-1.203125	1.447510	0.613281	0.008927
2.352900	-0.625000	0.390625	0.152588	-1.250000	1.562500	0.628906	0.023540
2.352900	0.921875	0.849854	0.722251	-1.703125	2.900635	0.886719	0.001948
2.352900	0.671875	0.451416	0.203776	-1.328125	1.763916	0.601562	0.050065
2.352900	-0.195312	0.038147	0.001455	-1.421875	2.021729	0.542969	0.014429
2.352900	0.625000	0.390625	0.152588	-1.218750	1.485352	0.648438	0.042527
2.352900	-0.125000	0.015625	0.000244	-1.218750	1.485352	0.207031	0.020684
2.352900	0.726562	0.527893	0.278671	-1.312500	1.722656	0.707031	0.001734
2.352900	-0.812500	0.660156	0.435806	-1.546875	2.392822	0.773438	0.004522
2.352900	0.921875	0.849854	0.722251	-1.718750	2.954102	0.882812	0.002632
2.352900	-0.742188	0.550842	0.303427	-1.421875	2.021729	0.687500	0.024100
2.352900	0.773438	0.598206	0.357850	-1.484375	2.203369	0.683594	0.016607
2.352900	-0.882812	0.779358	0.607399	-1.609375	2.590088	0.847656	0.004284
