# Messwerte zu 450x450 und beta: 0.44085 mit 50000 Messwerten
# Norm. Magenetisierung || Mag^2 || Mag^4 || Clustergroesse G(0) || G(k)
-0.48873086	0.23885786	0.057053076	107466	1635.6737
0.54074074	0.29240055	0.085498081	306	301.59295
0.52685432	0.27757548	0.077048145	5	3.199844
-0.59658272	0.35591094	0.1266726	2	0.5
0.58893827	0.34684829	0.12030373	43	40.972921
0.56743704	0.32198479	0.10367421	2693	2367.8345
0.63215802	0.39962377	0.15969916	125797	340.74929
0.55231605	0.30505302	0.093057344	114770	258.65614
-0.63781728	0.40681089	0.1654951	127924	18.646892
-0.55861728	0.31205327	0.097377243	115340	68.757078
-0.64482963	0.41580525	0.17289401	487	482.51113
-0.62047407	0.38498808	0.14821582	119198	31.713563
-0.61191111	0.37443521	0.14020172	1	0
-0.60792099	0.36956793	0.13658045	112465	444.3844
-0.44380247	0.19696063	0.03879349	6	4.1662118
0.50842469	0.25849567	0.06682001	1	0
-0.4270321	0.18235641	0.033253861	12259	9333.289
-0.61943704	0.38370224	0.14722741	122673	45.489591
-0.55594074	0.30907011	0.095524331	117717	175.60717
0.63555556	0.40393086	0.16316014	14	12.068839
-0.56299259	0.31696066	0.10046406	119523	338.0653
-0.47967407	0.23008722	0.052940128	169	165.91775
-0.49759012	0.24759593	0.061303745	264	260.72919
0.5382716	0.28973632	0.083947136	303	299.72762
-0.61238519	0.37501562	0.14063671	106561	2335.5963
-0.55280988	0.30559876	0.093390602	15	13.065146
0.40748642	0.16604518	0.027571003	5	3.199844
-0.54358519	0.29548485	0.087311299	116798	556.256
0.62466173	0.39020227	0.15225782	121238	244.15231
0.2928	0.08573184	0.0073499484	2	0.5
-0.12362469	0.015283064	0.00023357205	12	10.081254
0.53501235	0.28623821	0.081932313	107027	738.08793
0.42066173	0.17695629	0.031313528	98809	451.58968
0.49989136	0.24989137	0.062445697	101	98.76024
-0.47985185	0.2302578	0.053018654	9	7.1084255
0.52351605	0.27406905	0.075113846	2	0.5
-0.52136296	0.27181934	0.073885753	902	876.12527
0.59568395	0.35483937	0.12591098	122881	348.76476
0.57176296	0.32691289	0.10687203	118887	321.14387
0.55400494	0.30692147	0.09420079	3	1.3332683
0.39119012	0.15302971	0.023418093	86958	5302.7208
0.46569877	0.21687534	0.047034913	20	18.037331
0.57592099	0.33168498	0.11001493	114477	53.257723
0.58192593	0.33863778	0.11467555	580	567.80324
0.51851852	0.26886145	0.072286481	110454	712.02101
-0.46933333	0.22027378	0.048520537	100798	330.14613
0.47192099	0.22270942	0.049599485	7	5.1421888
0.41766914	0.17444751	0.030431933	1122	1087.5383
-0.32425679	0.10514247	0.011054938	1	0
-0.42682469	0.18217932	0.033189304	102822	1056.1551
-0.53059753	0.28153374	0.079261247	7	5.1425229
-0.62605432	0.39194401	0.15362011	125637	124.7341
0.60861235	0.37040899	0.13720282	1	0
-0.56847407	0.32316277	0.10443418	118141	8.0995018
0.39234568	0.15393513	0.023696025	89420	3025.6629
0.43080494	0.18559289	0.034444723	84	81.815003
0.34688395	0.12032848	0.014478942	156	152.56803
0.54862222	0.30098634	0.090592779	110674	766.36124
0.47039012	0.22126687	0.048959027	16	14.057749
0.43761975	0.19151105	0.036676482	337	331.38045
-0.53138765	0.28237284	0.07973442	4	2.2499025
0.2262716	0.051198839	0.0026213211	2845	2396.9917
-0.48864198	0.23877098	0.057011581	97653	2726.4471
0.50272593	0.25273336	0.06387415	101542	1418.2751
0.4318716	0.18651308	0.03478713	1	0
0.45514074	0.20715309	0.042912404	18	16.047477
-0.24953086	0.062265652	0.0038770114	23324	10439.245
-0.61762963	0.38146636	0.14551658	4	2.25
0.53672099	0.28806942	0.08298399	100401	1773.4779
-0.5435358	0.29543117	0.087279575	105648	985.87469
0.43217778	0.18677763	0.034885884	78077	5145.949
-0.47039012	0.22126687	0.048959027	27682	11300.894
-0.38394074	0.14741049	0.021729853	26	24.026572
-0.54125432	0.29295624	0.085823359	2608	2495.8571
0.47918025	0.22961371	0.052722455	95075	1070.9623
0.53865679	0.29015114	0.084187683	12	10.081449
0.55519012	0.30823607	0.095009477	111983	2405.9844
0.52035556	0.2707699	0.073316341	100751	1814.6958
0.6225284	0.3875416	0.15018849	120177	71.174087
-0.57096296	0.32599871	0.10627516	119808	993.05156
-0.57992099	0.33630835	0.11310331	7	5.141966
-0.59244444	0.35099042	0.12319427	2	0.5
-0.55779753	0.31113809	0.096806908	108524	255.46488
0.51177284	0.26191144	0.068597602	110611	1485.7739
-0.2682963	0.071982903	0.0051815383	86	83.890541
0.58391111	0.34095219	0.11624839	1	0
0.54254815	0.29435849	0.086646922	108908	1467.9834
0.42545185	0.18100928	0.032764359	94833	1302.9596
-0.5788642	0.33508376	0.11228113	103436	1293.6358
-0.55325432	0.30609034	0.093691299	112148	878.94084
0.51622716	0.26649048	0.071017177	110616	6.7539821
-0.39884444	0.15907689	0.025305457	45950	3637.7102
0.4374321	0.19134684	0.036613614	336	331.22288
0.28324938	0.080230213	0.006436887	69579	1145.378
0.58693333	0.34449074	0.11867387	118120	94.624427
0.42613333	0.18158962	0.032974789	6942	5400.3945
-0.56702222	0.3215142	0.10337138	115501	300.46871
0.55081481	0.30339696	0.092049715	113518	509.83934
-0.37833086	0.14313424	0.020487411	30	27.996312
-0.52364444	0.2742035	0.075187562	106360	836.2651
-0.45558519	0.20755786	0.043080266	90839	3100.1216
0.40792099	0.16639953	0.027688804	126	123.73826
0.44861235	0.20125304	0.040502785	14	12.069396
-0.25527901	0.065167374	0.0042467867	78488	3442.3349
0.57683951	0.33274382	0.11071845	118710	87.10975
0.50886914	0.2589478	0.067053962	1545	1470.0385
-0.60537284	0.36647627	0.13430486	114764	1541.5394
-0.079120988	0.0062601307	3.9189236e-05	63175	8062.156
0.51402469	0.26422138	0.069812939	293	289.75733
0.35498272	0.12601273	0.015879208	5071	3713.315
-0.58198519	0.33870676	0.11472227	114312	130.5808
-0.39364938	0.15495984	0.024012551	1	0
-0.37588148	0.14128689	0.019961985	85030	9030.4111
-0.5035358	0.2535483	0.064286743	950	915.33542
-0.48679506	0.23696943	0.056154512	107892	565.41376
-0.53892346	0.29043849	0.084354518	111352	846.27676
0.34910617	0.12187512	0.014853545	7	5.1426065
0.35595062	0.12670084	0.016053103	1020	988.5532
0.49478519	0.24481238	0.059933101	89727	5228.7555
0.29997037	0.089982223	0.0080968005	8400	6089.3036
-0.55258272	0.30534766	0.093237192	106526	997.30598
0.46166914	0.21313839	0.045427974	103144	1936.4479
-0.42832593	0.1834631	0.033658709	30121	12951.518
0.49854815	0.24855026	0.06177723	5	3.1996881
-0.45859753	0.2103117	0.044231009	98837	744.62126
0.51453827	0.26474963	0.070092368	100499	940.44346
0.52885926	0.27969212	0.07822768	103146	1411.4448
0.54338765	0.29527014	0.087184457	95696	4814.6527
0.57882469	0.33503802	0.11225048	13	11.074464
-0.59818272	0.35782256	0.12803699	118917	203.35464
0.58807901	0.34583692	0.11960318	117706	7.1245955
-0.58335802	0.34030658	0.11580857	2	0.5
0.37634568	0.14163607	0.020060776	3	1.3333333
0.5818963	0.3386033	0.11465219	117697	17.302755
0.54315062	0.29501259	0.08703243	112503	346.94404
-0.5805037	0.33698455	0.11355859	119	116.74998
-0.5420642	0.29383359	0.086338181	34	32.015619
-0.59421235	0.35308831	0.12467136	1	0
0.49651358	0.24652574	0.060774938	96188	172.11573
0.43207901	0.18669227	0.034854005	79910	807.16144
