# Mag 	 Suszeptibilitaet 	 Korrelationslaenge 	 x
0.006875	6439	24.308254	0.30385318
0.2746875	12854	12.63433	0.15792912
0.2440625	19294	13.763427	0.17204284
-0.126875	25947	15.044211	0.18805263
-0.2684375	32696	13.67253	0.17090663
-0.026875	39097	8.4731319	0.10591415
0.1309375	45788	6.5621579	0.082026974
0.081875	52719	12.355384	0.1544423
-0.4471875	61278	20.878036	0.26097545
0.05125	68535	16.415302	0.20519127
-0.193125	74971	11.862584	0.14828229
0.0775	81619	14.853103	0.18566379
-0.3615625	88170	9.9695831	0.12461979
0.1471875	94636	24.53613	0.30670163
-0.4165625	101826	16.691578	0.20864473
0.10375	108921	23.19578	0.28994725
-0.2025	115463	10.847566	0.13559457
-0.1934375	122296	14.642837	0.18303546
0.1246875	129884	15.822174	0.19777718
0.2115625	136450	17.19631	0.21495387
0.0140625	142998	9.1452079	0.1143151
-0.0553125	149768	13.160691	0.16450864
-0.2778125	156252	18.239904	0.2279988
-0.2278125	162696	11.560066	0.14450082
0.5484375	172314	27.28461	0.34105762
0.081875	179361	21.593928	0.2699241
-0.170625	186005	15.150323	0.18937904
-0.3646875	193090	14.020698	0.17525872
0.055625	199653	10.924766	0.13655958
0.4653125	206728	21.337941	0.26672427
-0.42375	213495	45.565231	0.56956539
-0.0259375	220676	21.341659	0.26677074
-0.0621875	227100	14.743318	0.18429147
-0.2209375	233566	14.65817	0.18322713
-0.2178125	240266	14.368893	0.17961116
0.4909375	247182	15.27387	0.19092337
-0.18375	253649	16.162369	0.20202961
0.4184375	260152	13.959981	0.17449977
-0.084375	266639	11.240643	0.14050804
0.4809375	273516	12.644729	0.15805911
0.2003125	280324	18.690175	0.23362718
-0.0165625	286756	16.80271	0.21003388
0.303125	294697	33.055571	0.41319464
0.0746875	302374	20.846661	0.26058326
0.0975	308975	11.523646	0.14404557
0.2053125	315682	18.747149	0.23433937
0.3625	322625	16.215059	0.20268824
0.4465625	329266	12.31939	0.15399237
-0.4671875	336054	23.79208	0.297401
0.10375	342551	14.533367	0.18166709
0.1628125	349074	9.4394619	0.11799327
0.2978125	355508	19.735853	0.24669817
0.0028125	362142	12.141233	0.15176542
-0.06625	368785	8.6439893	0.10804987
-0.0553125	375190	12.355686	0.15444607
0.0171875	381612	7.0014873	0.087518592
-0.270625	388193	9.5367715	0.11920964
0.399375	395303	14.672817	0.18341021
0.22	401967	16.369539	0.20461924
0.1878125	408772	14.868651	0.18585813
-0.1915625	415490	12.707444	0.15884305
0.345625	422703	10.575789	0.13219736
0.3475	429669	12.982104	0.1622763
0.0334375	436894	13.351853	0.16689816
-0.0996875	443478	12.46531	0.15581638
-0.208125	449883	15.209951	0.19012438
0.4525	456473	20.179107	0.25223884
-0.4434375	463714	14.634976	0.18293721
-0.140625	471259	28.265112	0.3533139
0.171875	477681	11.669329	0.14586662
0.17	484215	10.926449	0.13658061
0.261875	491801	14.706455	0.18383069
0.2634375	498222	15.021746	0.18777183
0.319375	504669	15.066617	0.18833271
0.0659375	511278	14.278641	0.17848301
-0.250625	517767	9.9177547	0.12397193
0.03875	524389	12.143193	0.15178991
0.04625	530813	11.132562	0.13915703
0.4465625	537440	16.761882	0.20952353
0.46625	545529	19.2055	0.24006875
0.306875	552149	15.211616	0.1901452
0.2146875	559210	10.940771	0.13675963
-0.1959375	565808	16.918322	0.21147902
0.0296875	572860	15.607152	0.1950894
0.2334375	579850	10.280605	0.12850756
-0.0203125	586486	20.638539	0.25798174
0.25125	594187	13.584492	0.16980615
-0.356875	600701	16.70921	0.20886512
-0.075	608605	19.30749	0.24134362
-0.155	615227	11.742542	0.14678178
0.52625	623415	15.656749	0.19570936
0.1221875	631400	24.860578	0.31075723
-0.0625	638099	11.230012	0.14037515
0.365	644543	11.090897	0.13863621
0.235	651483	15.738292	0.19672865
0.4421875	658266	13.579557	0.16974446
0.035625	665037	13.603986	0.17004982
-0.10125	671525	19.016786	0.23770982
0.24625	678481	16.439017	0.20548771
-0.2909375	686616	13.785741	0.17232176
-0.0678125	694380	28.866641	0.36083301
0.0971875	701354	16.777117	0.20971397
0.404375	708489	18.835231	0.23544039
0.515625	717743	20.074387	0.25092984
0.6228125	726424	24.444857	0.30556071
-0.54375	736209	50.658639	0.63323299
0.3115625	743428	51.74003	0.64675037
0.1209375	750528	15.844359	0.19805449
-0.1840625	756968	16.28556	0.2035695
0.0428125	763452	19.758544	0.24698179
0.065625	770061	19.017787	0.23772234
0.1046875	777274	20.620394	0.25775492
0.2846875	783806	13.179836	0.16474795
-0.1484375	790600	29.492386	0.36865482
0.4740625	797346	33.29895	0.41623687
-0.06625	804177	19.457565	0.24321956
0.0928125	810664	11.71779	0.14647237
-0.10875	817081	10.12009	0.12650112
-0.201875	823533	23.881553	0.29851942
0.08	830395	11.244182	0.14055228
-0.1640625	836956	19.284031	0.24105038
-0.2296875	843976	15.586683	0.19483353
-0.4678125	851710	28.48932	0.3561165
0.3215625	859478	63.1234	0.7890425
-0.45875	867173	39.09892	0.48873651
0.2884375	874304	17.263319	0.21579148
-0.0071875	880718	17.434507	0.21793134
0.1925	887315	13.798059	0.17247574
0.0146875	894042	16.903941	0.21129926
0.289375	900741	9.2872505	0.11609063
-0.03625	907227	10.580441	0.13225551
-0.2171875	914894	20.689122	0.25861403
0.4265625	923678	21.262309	0.26577886
0.1740625	930986	34.932876	0.43666095
-0.4890625	937976	27.531696	0.3441462
-0.19125	945201	19.367776	0.2420972
-0.1978125	953350	14.108128	0.1763516
0.458125	962195	30.119862	0.37649827
0.13	969291	36.252796	0.45315995
0.0740625	976116	13.58373	0.16979663
-0.0875	982845	8.9386852	0.11173357
0.3534375	989942	14.038958	0.17548698
0.4490625	996816	14.497772	0.18122214
-0.0371875	1003400	14.082582	0.17603227
-0.144375	1009979	16.277452	0.20346815
0.0271875	1016696	11.423541	0.14279426
0.136875	1023771	13.20158	0.16501975
0.435625	1030191	10.653763	0.13317204
0.2190625	1036612	23.397699	0.29247124
-0.6215625	1043176	20.586401	0.25733002
-0.11125	1049789	17.454668	0.21818335
0.1996875	1056420	18.053293	0.22566617
0.2	1063277	9.9415777	0.12426972
0.224375	1070245	8.8214738	0.11026842
-0.2703125	1078542	14.785159	0.18481449
