# Mag 	 Suszeptibilitaet 	 Korrelationslaenge 	 x
0.684256	37218.633	23219.424	46.438849
0.675744	50083.2	27915.216	55.830432
0.675768	29862.463	22611.433	45.222867
0.693816	49777.432	26656.482	53.312964
0.653408	76268.766	32981.839	65.963678
0.655192	73828.098	32449.824	64.899648
0.668128	48968.908	28950.212	57.900424
0.649184	73430.496	32362.327	64.724654
0.62252	28888.86	22800.968	45.601935
0.673808	49049.42	27625.61	55.25122
0.655368	35355.831	26839.973	53.679946
0.669576	29882.798	21433.235	42.86647
0.60448	69778.818	31547.381	63.094762
0.658768	70034.784	31605.19	63.21038
0.641448	24125.702	19761.417	39.522834
0.674216	36337.182	22906.502	45.813004
0.626144	68824.662	31330.949	62.661898
0.641216	47797.488	31977.88	63.955761
0.68776	72712.992	32203.829	64.407659
0.68916	36889.851	27254.31	54.50862
0.654624	50479.692	32862.87	65.72574
0.613056	24212.948	24335.1	48.670199
0.682832	73763.94	32435.721	64.871443
0.652152	48457.42	26309.515	52.619029
0.649464	35991.306	24222.148	48.444296
0.655544	36447.738	26671.39	53.342779
0.619504	71666.262	31971.196	63.942392
0.687512	20964.094	18628.42	37.25684
0.67416	49857.204	26686.264	53.372528
0.567856	35613.24	24177.989	48.355978
0.671928	67996.602	31141.901	62.283801
0.668576	73624.302	32405.006	64.810012
0.651656	49547.292	27155.15	54.310301
0.692912	50572.34	26873.319	53.746638
0.65808	75223.368	32755.022	65.510044
0.645184	49037.728	26624.435	53.24887
0.660152	72233.25	32097.417	64.194834
0.70072	74396.862	32574.579	65.149159
0.689368	77384.094	33222.121	66.444243
0.686264	29742.85	23060.882	46.121764
0.689544	50253.104	27347.883	54.695765
0.663856	25045.226	21044.551	42.089101
0.646528	73195.176	32310.43	64.62086
0.65916	23681.554	19535.645	39.07129
0.638632	71790.804	31998.964	63.997928
0.657288	48430.04	26560.091	53.120183
0.690376	73609.872	32401.83	64.80366
0.654144	71787.474	31998.222	63.996444
0.650352	36917.49	24691.68	49.383359
0.680048	73842.528	32452.995	64.905991
0.65344	37448.958	26692.129	53.384258
0.656208	71108.82	31846.613	63.693225
0.623016	45808.516	25870.584	51.741169
0.645632	36073.557	23592.713	47.185425
0.69028	36773.079	23507.944	47.015889
0.642	49638.756	32587.991	65.175981
0.668888	49196.236	29017.332	58.034664
0.626464	72358.458	32125.224	64.250447
0.65148	35630.223	22664.07	45.32814
0.651352	71869.836	32016.572	64.033145
0.677072	74847.522	32673.091	65.346182
0.673264	49565.496	27770.563	55.541125
0.662192	74247.012	32541.757	65.083514
0.665856	73865.172	32457.971	64.915942
0.648152	72611.982	32181.453	64.362907
0.675016	72732.528	32208.155	64.41631
0.66596	49091.008	26523.932	53.047865
0.645208	21005.259	21434.556	42.869113
0.652336	73444.926	32365.506	64.731013
0.650592	48197.384	32111.373	64.222745
0.67728	36984.756	24850.785	49.70157
0.685032	76145.778	32955.236	65.910471
0.706928	77379.21	33221.073	66.442146
0.689088	50181.472	27328.385	54.656769
0.686344	37779.849	28429.977	56.859953
0.675096	70364.232	31679.439	63.358878
0.668224	73621.638	32404.42	64.808839
0.66112	75634.068	32844.317	65.688634
0.63164	47659.404	26303.779	52.607559
0.667976	48800.04	27555.292	55.110585
0.653784	36570.282	32298.374	64.596748
0.644392	73550.82	32388.831	64.777661
0.657472	73043.106	32276.849	64.553697
0.684344	30575.527	26959.499	53.918997
0.68232	49932.092	27100.193	54.200386
0.65616	37324.638	27577.152	55.154303
0.655336	71908.686	32025.225	64.050449
0.653456	36604.581	27984.277	55.968554
0.653888	70550.268	31721.29	63.44258
0.627288	47360.74	26743.705	53.48741
0.649544	71851.632	32012.517	64.025035
0.632368	47602.276	26616.814	53.233628
0.633592	71370.114	31905.07	63.81014
0.65216	28777.15	26912.907	53.825814
0.632584	36089.097	22724.542	45.449083
0.675064	36657.75	23574.781	47.149561
0.701192	50396.664	29369.223	58.738445
0.67824	22108.473	20113.363	40.226726
0.675152	75780.588	32876.115	65.75223
0.674664	49827.9	26741.226	53.482452
0.655824	25116.858	21928.92	43.85784
0.67228	74693.454	32639.446	65.278892
0.67412	49262.984	26755.913	53.511826
0.660296	73417.62	32359.489	64.718979
0.684192	50404.508	29371.508	58.743016
0.66872	75955.08	32913.944	65.827887
