# Mag 	 Suszeptibilitaet 	 Korrelationslaenge 	 x
0.701088	12304.868	7025.7353	28.102941
0.649856	12412.316	6663.2507	26.653003
0.69472	18478.392	8117.3108	32.469243
0.603712	5145.1989	4954.9222	19.819689
0.483456	6672.7872	5581.5397	22.326159
0.610304	10888.656	6231.1547	24.924619
0.680384	7212.6912	6838.2339	27.352936
0.694304	17836.146	7974.9982	31.899993
0.6888	13131.744	8380.8278	33.523311
0.590176	17774.208	7961.1393	31.844557
0.608928	17685.408	7941.2273	31.764909
0.577408	7058.8008	5693.6007	22.774403
0.679776	17176.362	7826.1053	31.304421
0.658144	9376.614	6192.0281	24.768112
0.616736	18106.32	8035.1721	32.140688
0.584096	11266.056	6722.6263	26.890505
0.665568	8798.526	6499.641	25.998564
0.601216	7106.9304	6519.0696	26.076278
0.546368	11085.2	7700.1198	30.800479
0.608896	15940.932	7539.4028	30.157611
0.637696	11631.32	6518.1295	26.072518
0.643264	18207.108	8057.5047	32.230019
0.67952	12607.972	6764.5991	27.058397
0.690272	13127.008	6843.2283	27.372913
0.679136	19144.392	8262.2984	33.049194
0.69456	9421.68	5818.5161	23.274064
0.675392	12395.148	7051.4622	28.205849
0.709984	19583.73	8356.5649	33.42626
0.68816	9517.584	7025.9299	28.10372
0.690528	9688.302	6309.1962	25.236785
0.661824	18830.262	8194.2322	32.776929
0.752256	19373.052	8311.4943	33.245977
0.639968	19639.23	8368.3979	33.473592
0.7104	19102.878	8253.3353	33.013341
0.696704	19601.712	8360.4006	33.441602
0.712032	9733.923	6052.5162	24.210065
0.684832	18570.3	8137.4727	32.549891
0.650208	18217.32	8059.7641	32.239056
0.6008	10564.832	6410.645	25.64258
0.645696	16095.222	7575.8013	30.303205
0.608512	17904.744	7990.3195	31.961278
0.66224	17479.614	7894.8886	31.579554
0.666656	12384.64	7048.4726	28.19389
0.670112	12769.736	8264.5017	33.058007
0.68752	4760.013	5300.2412	21.200965
0.698816	19248.954	8284.831	33.139324
0.695616	19837.476	8410.5286	33.642114
0.674848	18868.446	8202.5361	32.810145
0.648608	18523.68	8127.2519	32.509008
0.640992	17315.556	7857.7518	31.431007
0.698752	7464.2616	5692.2048	22.768819
0.66752	11991.256	7163.0937	28.652375
0.652928	12114.984	8049.838	32.199352
0.6928	6090.94	5143.798	20.575192
0.645568	17864.34	7981.2989	31.925196
0.581792	11489.388	6404.5729	25.618292
0.654528	11986.372	6611.495	26.44598
0.67888	9276.159	6195.0438	24.780175
0.618016	18389.592	8097.783	32.391132
0.598112	11849.176	6531.2715	26.125086
0.676672	12139.108	7207.1194	28.828478
0.680992	12777.284	6878.4532	27.513813
0.689184	12318.928	7260.3042	29.041217
0.598304	17490.492	7897.3449	31.58938
0.508704	4548.4629	5097.5042	20.390017
0.664448	16371.834	7640.6231	30.562492
0.664704	18625.8	8149.6236	32.598495
0.644768	12515.324	6743.0442	26.972177
0.7256	8965.47	6529.8368	26.119347
0.705728	13107.62	6843.4811	27.373924
0.67248	12829.676	6767.4148	27.069659
0.734304	19532.892	8345.7114	33.382846
0.69008	19558.2	8351.1162	33.404465
0.59424	12320.26	8117.7497	32.470999
0.632	17482.056	7895.4401	31.58176
0.589792	3756.4867	4277.3971	17.109588
0.450688	10472.628	6694.1556	26.776622
0.70384	17131.518	7815.8833	31.263533
0.667648	12919.66	8312.8752	33.251501
0.656544	4573.1445	4848.7378	19.394951
0.676128	18234.636	8063.5937	32.254375
0.69408	18732.138	8172.8544	32.691417
0.676288	12989.368	6842.5448	27.370179
0.67392	19172.364	8268.3322	33.073329
0.684928	19514.244	8341.7266	33.366906
0.70352	12787.94	6764.1945	27.056778
0.692768	12948.816	7443.6082	29.774433
0.71776	13099.924	7486.9148	29.947659
0.719104	13268.2	6995.9071	27.983629
0.69632	12665.84	6915.2084	27.660833
0.72064	19749.12	8391.7775	33.56711
0.69968	19938.93	8432.008	33.728032
0.623232	18576.738	8138.8832	32.555533
0.653056	7199.5488	5200.5862	20.802345
0.668608	17688.516	7941.9251	31.7677
0.614624	17878.326	7984.4226	31.93769
0.679392	9215.664	5866.9516	23.467807
0.623168	9085.461	5720.4286	22.881715
0.621696	5906.976	5374.057	21.496228
0.655008	17855.682	7979.3646	31.917458
0.647296	9290.145	5791.0945	23.164378
0.67344	8900.535	5965.9589	23.863835
0.637696	12313.452	7028.1855	28.112742
0.665056	5220.7423	4794.9822	19.179929
0.675808	8777.658	5705.8741	22.823496
0.667872	12249.368	7009.8726	28.039491
0.690912	19090.668	8250.6972	33.002789
0.60656	16959.468	7776.5363	31.106145
0.710912	18368.502	8093.1383	32.372553
0.620032	17605.488	7923.264	31.693056
0.650368	7074.3408	5201.3492	20.805397
