# Mag 	 Suszeptibilitaet 	 Korrelationslaenge 	 x
0.67413333	10755.634	9596.9078	31.989693
0.70637778	18519.684	9780.1468	32.600489
0.71315556	27898.962	11968.834	39.896115
0.67862222	27670.968	11919.829	39.732762
0.64746667	26937.924	11760.882	39.202941
0.67744444	10415.796	10342.306	34.474355
0.64268889	26062.356	11568.17	38.560568
0.66251111	17416.64	10359.266	34.530887
0.70151111	27981.546	11986.536	39.95512
0.64611111	26997.642	11773.911	39.246371
0.66753333	17622.064	9647.1857	32.157286
0.69266667	18298.868	9974.227	33.247423
0.65504444	18017.668	9855.9656	32.853219
0.63355556	17506.18	11611.79	38.705966
0.6184	25671.192	11481.03	38.2701
0.71451111	18275.484	10611.611	35.372037
0.68697778	28005.966	11991.765	39.972551
0.68937778	13722.486	8807.3887	29.357962
0.62824444	25998.198	11553.923	38.513076
0.65688889	9339.1848	7911.2798	26.370933
0.68266667	12889.098	10290.285	34.300951
0.63011111	26670.858	11702.438	39.008125
0.66662222	26412.894	11645.706	38.819021
0.59804444	12178.92	8454.7421	28.182474
0.62035556	16490.16	10079.968	33.599893
0.57233333	12509.145	8036.5933	26.788644
0.68877778	24790.296	11282.328	37.607758
0.67137778	26890.638	11750.555	39.168518
0.58353333	17060.108	11462.896	38.209654
0.65751111	17109.244	9373.205	31.244017
0.68613333	9022.228	7546.1521	25.15384
0.61417778	17866.56	9586.559	31.955197
0.637	17304.308	9845.2519	32.817506
0.66851111	18037.056	10207.393	34.024644
0.71562222	27773.532	11941.899	39.80633
0.6786	18463.888	9977.2656	33.257552
0.65282222	13615.704	8445.5344	28.151781
0.64204444	17674.9	9615.9541	32.05318
0.63944444	16547.436	9238.7626	30.795875
0.65651111	10025.52	7249.9891	24.16663
0.63422222	17109.836	9789.7727	32.632576
0.64133333	24675.744	11256.23	37.520767
0.60797778	24375.378	11187.512	37.291707
0.64253333	9980.3208	7232.7011	24.109004
0.66775556	9955.4568	7905.3185	26.351062
0.63508889	17250.288	9643.7945	32.145982
0.60517778	25505.136	11443.837	38.146123
0.64902222	17711.012	10446.445	34.821483
0.69255556	27018.51	11778.461	39.261536
0.67093333	26855.118	11742.792	39.14264
0.66102222	17763.552	11696.835	38.989451
0.6824	27517.344	11886.694	39.622315
0.66608889	13208.334	10086.149	33.620495
0.63144444	17316.444	11548.693	38.495642
0.63282222	25532.664	11450.011	38.166703
0.45446667	11419.902	8187.3314	27.291105
0.66322222	9623.848	7704.0004	25.680001
0.67617778	27350.178	11850.534	39.50178
0.66273333	27282.246	11835.808	39.452692
0.64573333	13510.143	8381.6541	27.938847
0.66768889	13522.464	9365.0734	31.216911
0.67755556	27222.528	11822.847	39.40949
0.68262222	27759.324	11938.844	39.796147
0.67697778	18024.328	9784.6726	32.615575
0.68046667	18248.844	9691.6506	32.305502
0.59751111	24104.538	11125.185	37.083951
0.66771111	17196.564	9401.2213	31.337404
0.66182222	13008.645	9441.1913	31.470638
0.69011111	25912.506	11534.866	38.449553
0.69717778	26876.208	11747.402	39.158007
0.72455556	28511.46	12099.504	40.33168
0.67884444	13832.709	8517.4574	28.391525
0.72982222	28003.08	11991.147	39.970491
0.67164444	26959.68	11765.631	39.218769
0.65364444	26158.704	11589.533	38.631778
0.49615556	16309.156	9377.0314	31.256771
0.68802222	17543.328	9491.4556	31.638185
0.69266667	18333.5	11883.002	39.610006
0.70142222	9445.804	8091.6699	26.972233
0.6808	28131.84	12018.684	40.062279
0.69371111	18226.644	11848.321	39.494404
0.70577778	28624.902	12123.551	40.411837
0.63113333	27360.39	11852.746	39.509154
0.64624444	10440.038	7388.8796	24.629599
0.66311111	26163.366	11590.566	38.63522
0.62695556	26004.858	11555.403	38.518009
0.62577778	25694.502	11486.241	38.287472
0.64797778	12970.683	8428.4679	28.094893
0.66135556	26953.464	11764.274	39.214247
0.69651111	18301.088	10619.042	35.396807
0.69093333	27598.374	11904.183	39.680609
0.67342222	27236.736	11825.932	39.419773
0.672	18349.928	10633.202	35.444007
0.7048	11092.541	9952.607	33.175357
0.696	27708.708	11927.955	39.759849
0.68482222	18147.612	10574.421	35.248071
0.67902222	18173.364	9695.877	32.31959
0.68173333	27934.704	11976.499	39.921663
0.69102222	27163.476	11810.017	39.366722
0.65655556	10970.618	8768.5599	29.228533
0.64973333	13121.643	11608.255	38.694184
0.64673333	26645.106	11696.787	38.989289
0.65473333	17692.512	11673.423	38.91141
0.69291111	27277.584	11834.796	39.449321
0.66866667	17869.076	9742.4409	32.474803
0.67248889	18177.952	9899.7081	32.999027
0.67735556	26680.182	11704.483	39.014943
0.66302222	26867.994	11745.607	39.152023
0.67733333	17829.264	10148.426	33.828088
0.66986667	26436.204	11650.844	38.836147
0.66786667	27086.22	11793.21	39.310701
0.68782222	26395.356	11641.839	38.806131
0.65804444	27235.404	11825.643	39.418809
0.66457778	13437.882	10507.07	35.023567
0.66917778	26521.674	11669.663	38.898876
0.68264444	26438.424	11651.333	38.837777
0.66088889	26816.046	11734.247	39.114155
0.53031111	15284.256	10849.897	36.166325
0.61822222	14835.52	8738.6931	29.128977
0.68457778	26031.276	11561.271	38.537569
0.66884444	18256.096	10605.981	35.353269
0.67006667	27299.562	11839.563	39.465211
0.69326667	13864.788	8486.4701	28.288234
0.66308889	13540.668	10056.323	33.521078
0.68286667	27104.868	11797.269	39.32423
0.64671111	10723.754	7736.6687	25.788896
0.69417778	27097.764	11795.723	39.319077
0.67395556	18552.392	9800.0346	32.666782
0.70064444	27042.486	11783.686	39.278952
0.68193333	27705.156	11927.19	39.7573
0.69837778	28104.756	12012.897	40.04299
0.69062222	10933.322	10012.384	33.374612
0.70231111	9287.296	8186.0391	27.286797
0.66031111	17780.128	9628.0354	32.093451
0.70297778	18024.328	9638.4795	32.128265
0.67837778	13885.101	11941.183	39.803944
0.66071111	26673.522	11703.022	39.010073
0.61611111	26368.938	11636.012	38.786707
0.67771111	13493.604	9613.7079	32.045693
0.68055556	26311.884	11623.417	38.744723
0.62262222	17193.9	9437.4616	31.458205
0.69351111	7381.6903	7006.0136	23.353379
0.67455556	17791.228	10137.595	33.791985
0.6292	16902.636	9331.3121	31.104374
0.67022222	26322.096	11625.672	38.752241
0.6906	26917.722	11756.471	39.188238
0.66571111	12303.24	8675.778	28.91926
0.6656	26914.17	11755.696	39.185652
0.70568889	27201.216	11818.218	39.39406
0.72586667	28089.66	12009.67	40.032234
0.74142222	29544.204	12316.689	41.055631
0.70071111	11518.781	9084.4442	30.281481
0.70706667	28261.932	12046.441	40.154804
0.69817778	27522.672	11887.845	39.62615
0.68871111	17889.056	9604.584	32.01528
0.68357778	27295.122	11838.6	39.462001
0.64306667	27018.954	11778.557	39.261858
0.51677778	9633.6456	7066.7502	23.555834
0.55375556	5301.582	5398.4528	17.994843
0.57415556	15599.496	9347.6993	31.158998
0.69286667	12606.714	8309.3686	27.697895
0.66068889	27400.128	11861.35	39.537835
0.64195556	10771.174	9605.847	32.01949
0.66211111	26600.262	11686.94	38.956465
0.65	25412.118	11422.95	38.0765
0.66708889	9028.074	7734.1154	25.780385
0.67173333	26760.102	11722	39.073334
0.69093333	12749.238	8673.3711	28.911237
0.65953333	26466.618	11657.544	38.85848
0.66864444	8651.34	7442.1683	24.807228
0.669	13612.152	8442.6735	28.142245
0.68851111	26750.556	11719.909	39.066364
0.67808889	26555.862	11677.182	38.923939
0.66666667	17943.816	10514.878	35.049595
0.65453333	26976.996	11769.408	39.231361
0.60924444	25958.904	11545.188	38.483961
0.696	17291.136	9437.5005	31.458335
0.69555556	27497.364	11882.378	39.607927
0.68053333	17988.512	10527.966	35.09322
0.66077778	13687.521	8618.0341	28.72678
0.65108889	17319.256	11549.63	38.498768
0.65362222	13084.68	8458.0739	28.19358
0.70842222	18077.608	9972.5792	33.241931
0.68982222	17771.396	11699.418	38.998058
0.64704444	13470.405	10519.777	35.065924
0.69653333	8895.17	8487.0387	28.290129
0.65197778	17873.22	11732.887	39.109622
