# Mag 	 Suszeptibilitaet 	 Korrelationslaenge 	 x
-0.070656	2815.5711	6697.4124	13.394825
0.411136	4612.651	8668.2744	17.336549
0.01648	5424.0725	9560.2164	19.120433
-0.164808	2173.853	5702.2878	11.404576
-0.063256	1553.34	5181.7918	10.363584
0.334728	2567.3319	6529.6877	13.059375
-0.077304	1770.0345	5434.5083	10.869017
-0.314832	2647.6161	6890.416	13.780832
0.083968	2711.5619	6641.7274	13.283455
-0.393352	3734.5462	7707.5204	15.415041
0.0874	3801.5077	7881.7745	15.763549
-0.283408	1750.4299	5540.854	11.081708
-0.03104	1495.4955	5009.8413	10.019683
0.000712	2691.8519	6630.5046	13.261009
0.16684	3609.9395	7940.9524	15.881905
-0.1128	3093.4845	7063.3726	14.126745
-0.3112	2466.7787	6498.8393	12.997679
0.191632	4272.9595	8502.2359	17.004472
0.227824	2531.1931	6313.1512	12.626302
0.027696	2327.2342	6203.8879	12.407776
-0.140064	2533.4491	6459.0382	12.918076
0.2086	1965.1337	5603.7071	11.207414
0.2418	2753.5458	6675.6838	13.351368
0.005968	5282.2591	8997.859	17.995718
0.027112	1581.6743	5106.5984	10.213197
-0.176088	1760.5247	5549.4784	11.098957
-0.199056	2087.0039	6031.3698	12.06274
0.264328	1956.2175	5603.2011	11.206402
-0.07128	2837.6672	6855.7118	13.711424
0.050384	3758.8877	7701.3504	15.402701
0.266704	2456.5836	6383.5052	12.76701
0.32656	4368.4098	8878.0192	17.756038
-0.33092	7852.1629	10854.697	21.709393
-0.274832	5076.7879	9241.351	18.482702
0.209944	3285.0129	7612.8927	15.225785
0.00704	2572.5573	6718.198	13.436396
-0.127584	3142.1883	7399.5703	14.799141
0.385704	5669.0559	10797.673	21.595345
-0.035656	7074.4214	10837.897	21.675794
0.144056	4548.0168	9058.843	18.117686
-0.069544	3291.983	7230.7432	14.461486
0.091888	2187.6559	5868.866	11.737732
0.100464	6011.5269	9601.6129	19.203226
-0.293432	3197.6378	7209.1425	14.418285
-0.20484	5346.3949	8922.0388	17.844078
0.227928	8689.92	11363.857	22.727714
-0.182576	6376.915	9622.7905	19.245581
-0.051728	2246.0125	6068.7595	12.137519
-0.206608	3061.0755	7142.4147	14.284829
0.0966	2958.4249	6921.335	13.84267
-0.207888	2627.8853	6668.7778	13.337556
-0.04496	2413.7085	6556.7554	13.113511
-0.061352	2483.4505	6344.4923	12.688985
0.242296	2566.5781	6409.1536	12.818307
-0.063176	3996.7953	8565.2135	17.130427
-0.28252	2048.6166	5831.9203	11.663841
-0.228232	4078.656	8228.9048	16.45781
-0.353576	4866.3323	9321.7699	18.64354
0.035544	14661.612	15569.02	31.13804
0.177992	2020.2458	6018.1142	12.036228
0.021456	2250.9714	6152.7258	12.305452
0.079008	3548.457	7460.8074	14.921615
0.238064	3590.9501	7654.0127	15.308025
-0.045192	3418.5048	7891.8006	15.783601
0.4012	5541.9941	9595.9038	19.191808
-0.394832	11232.709	13481.247	26.962494
0.182952	3466.5647	8082.6396	16.165279
0.088488	3676.3968	7691.2421	15.382484
-0.030872	3791.766	8027.7466	16.055493
-0.326152	4725.0038	8995.603	17.991206
-0.026088	1972.4861	5823.6031	11.647206
0.22024	5279.6321	9536.4126	19.072825
-0.329672	2178.1211	5918.9451	11.83789
-0.071592	1371.6327	4649.9524	9.2999049
-0.255184	1888.1685	5771.9227	11.543845
-0.075488	1774.21	5469.5904	10.939181
0.090912	2130.3646	5852.5995	11.705199
-0.205104	1195.6149	4517.2343	9.0344686
-0.293808	2373.3299	6330.1454	12.660291
0.208176	2398.8235	6228.042	12.456084
-0.265504	7648.5896	10948.611	21.897222
-0.116952	4593.5863	8595.2991	17.190598
0.443104	4609.1287	8889.9584	17.779917
-0.236136	4781.4007	9437.1139	18.874228
0.361472	7135.385	10938.398	21.876796
-0.094952	12178.634	14841.099	29.682198
-0.259064	9270.562	12112.95	24.2259
0.03148	3137.9321	7254.8358	14.509672
0.238864	4169.833	8244.0716	16.488143
-0.115336	2105.1024	6350.4437	12.700887
-0.15188	3151.8967	7111.7536	14.223507
0.035416	8939.2431	12053.679	24.107358
0.095784	2805.3243	6795.5476	13.591095
0.085288	9029.0668	12745.555	25.491111
-0.041368	2586.8466	6428.9775	12.857955
0.1136	2143.0348	5924.4868	11.848974
-0.15332	2353.6536	6197.793	12.395586
-0.12816	2519.6846	6727.2095	13.454419
-0.177632	3949.1288	8014.7691	16.029538
-0.28284	1817.8508	5299.6813	10.599363
-0.182848	4670.9232	8768.8329	17.537666
-0.150048	3232.2828	7765.3702	15.53074
0.228784	4649.5484	8655.1766	17.310353
0.33144	3244.0928	7641.6056	15.283211
0.083056	4086.9629	8654.2143	17.308429
0.276744	8409.6821	11467.973	22.935946
0.373	8241.2328	11884.911	23.769822
0.227976	3545.5585	7669.9602	15.33992
0.22652	3030.4067	6996.5409	13.993082
-0.20652	1959.174	5633.9374	11.267875
