# Messwerte zu 16x16 und beta: 0.425 mit 50000 Messwerten
# Norm. Magenetisierung || Suszeptibilitaet || Korrelationslaenge || X
1.0859375	22.0999999999999978683717927197	-nan	-nan
1.3984375	40.1625000000000014210854715202	-nan	-nan
1.3515625	94.7749999999999914734871708788	inf	inf
1.2421875	50.1499999999999985789145284798	-nan	-nan
1.34375	36.6349999999999980104803398717	-nan	-nan
1.2265625	38.5687500000000014210854715202	inf	inf
1.3125	61.9083333333333243331253470387	inf	inf
1.359375	85	inf	inf
1.15625	52.9833333333333342807236476801	inf	inf
1.2265625	60.2083333333333285963817615993	inf	inf
0.828125	28.1350000000000015631940186722	-nan	-nan
-0.359375	58.2250000000000014210854715202	inf	inf
0	49.0166666666666657192763523199	inf	inf
-0.2578125	14.9281249999999996447286321199	-nan	-nan
-0.3515625	86.2749999999999914734871708788	inf	inf
-0.15625	41.7562500000000014210854715202	inf	inf
-0.1875	42.2166666666666614560199377593	inf	inf
-0.265625	52.9833333333333342807236476801	inf	inf
-0.3203125	82.6624999999999943156581139192	inf	inf
-0.203125	54.5416666666666714036182384007	-nan	-nan
-0.0703125	43.7749999999999985789145284798	inf	inf
-0.28125	46.6083333333333342807236476801	inf	inf
0.5859375	39.8083333333333371228945907205	-nan	-nan
0.8515625	14.5562500000000003552713678801	inf	inf
1.2890625	21.5687499999999978683717927197	inf	inf
1.140625	25.4149999999999991473487170879	inf	inf
1.1015625	38.5687500000000014210854715202	-nan	-nan
0.796875	38.6749999999999971578290569596	-nan	-nan
-0.296875	26.3499999999999978683717927197	inf	inf
0.3046875	61.8374999999999985789145284798	inf	inf
-0.109375	20.8249999999999992894572642399	-nan	-nan
0.359375	23.1199999999999974420461512636	inf	inf
-0.3828125	66.5125000000000028421709430404	inf	inf
-0.3046875	58.9333333333333300174672331195	-nan	-nan
-0.2578125	69.2749999999999914734871708788	inf	inf
-0.421875	73.7374999999999971578290569596	inf	inf
-0.0625	78.2000000000000028421709430404	inf	inf
-0.1953125	36.4649999999999963051777740475	inf	inf
0.09375	34.3187500000000014210854715202	inf	inf
-0.328125	64.5999999999999943156581139192	inf	inf
-0.34375	58.0833333333333285963817615993	-nan	-nan
-0.3828125	55.1083333333333271752962900791	inf	inf
-0.4296875	57.7999999999999971578290569596	-nan	-nan
-0.171875	25.4291666666666671403618238401	-nan	-nan
-0.5234375	57.9416666666666699825327668805	inf	inf
-0.34375	63.6083333333333271752962900791	-nan	-nan
-0.234375	76.5	inf	inf
0.0390625	66.9375	inf	inf
-0.046875	16.0892857142857117480616579996	inf	inf
-0.421875	24.5083333333333328596381761599	-nan	-nan
-0.4765625	61.0583333333333300174672331195	inf	inf
-0.3203125	58.9333333333333300174672331195	-nan	-nan
-0.328125	86.4874999999999971578290569596	inf	inf
-0.1015625	80.1124999999999971578290569596	inf	inf
-0.25	43.7749999999999985789145284798	inf	inf
-0.234375	55.25	inf	inf
1.203125	14.59166666666666678509045596	-nan	-nan
1.078125	72.25	inf	inf
1.1953125	85.6375000000000028421709430404	inf	inf
1.1953125	60.9166666666666714036182384007	-nan	-nan
1.25	85.6375000000000028421709430404	inf	inf
-0.1484375	23.8850000000000015631940186722	-nan	-nan
1.0859375	38.4624999999999985789145284798	inf	inf
1.0546875	47.3166666666666628771054092795	inf	inf
0.8671875	27.0300000000000011368683772162	inf	inf
1.09375	40.6937500000000014210854715202	inf	inf
0.1796875	18.7708333333333321490954403998	-nan	-nan
-0.078125	28.7937499999999992894572642399	-nan	-nan
-0.0625	34.6374999999999957367435854394	-nan	-nan
-0.2109375	16.81785714285714306015506736	inf	inf
-0.171875	75.0125000000000028421709430404	inf	inf
-0.34375	54.1166666666666600349344662391	inf	inf
-0.3046875	90.3125	inf	inf
-0.171875	43.03125	inf	inf
-0.109375	77.3499999999999943156581139192	inf	inf
1.1015625	57.375	inf	inf
0.8671875	42.5	inf	inf
-0.203125	20.3291666666666657192763523199	-nan	-nan
-0.1328125	21.7458333333333300174672331195	inf	inf
-0.1796875	34.2124999999999985789145284798	inf	inf
1.2890625	43.0666666666666628771054092795	inf	inf
1.2109375	87.125	inf	inf
1.1875	40.6937500000000014210854715202	inf	inf
1.1796875	79.6875	inf	inf
1.2890625	39.3125	-nan	-nan
1.2109375	28.6875	-nan	-nan
1.1875	26.4350000000000022737367544323	-nan	-nan
1.328125	75.6499999999999914734871708788	inf	inf
1.0234375	37.9312499999999985789145284798	inf	inf
0.90625	10.0068181818181827225089364219	-nan	-nan
1.2578125	32.554999999999999715782905696	inf	inf
1.2265625	78.625	inf	inf
1.171875	36.2312499999999957367435854394	inf	inf
1.2890625	31.7049999999999982946974341758	inf	inf
1.2578125	37.1166666666666671403618238401	inf	inf
1.328125	44.5187499999999971578290569596	inf	inf
1.2421875	86.0625	inf	inf
1.34375	85.6375000000000028421709430404	inf	inf
1.234375	79.4749999999999943156581139192	inf	inf
-0.1015625	36.4083333333333314385527046397	inf	inf
-0.2109375	55.6749999999999971578290569596	inf	inf
0.296875	36.4083333333333314385527046397	inf	inf
-0.2265625	32.40625	-nan	-nan
-0.359375	73.3125	inf	inf
-0.2890625	90.3125	inf	inf
-0.03125	72.4624999999999914734871708788	inf	inf
0.3203125	40.6583333333333314385527046397	inf	inf
-0.109375	24.1035714285714277593797305599	-nan	-nan
-0.125	25.3583333333333307280099688796	inf	inf
-0.140625	14.6818181818181816566948327818	-nan	-nan
-0.0078125	59.2875000000000014210854715202	inf	inf
1.0078125	24.3666666666666671403618238401	-nan	-nan
1.2578125	29.75	inf	inf
1.3125	88.1875	inf	inf
1.3828125	48.3083333333333371228945907205	inf	inf
0.671875	67.3624999999999971578290569596	inf	inf
1.0703125	22.3550000000000004263256414561	inf	inf
-0.3515625	26.06666666666666642981908808	-nan	-nan
0.0859375	30.7700000000000031263880373444	-nan	-nan
0.0078125	18.9833333333333307280099688796	-nan	-nan
-0.25	82.2374999999999971578290569596	inf	inf
-0.375	87.125	inf	inf
-0.3515625	94.5625	inf	inf
0.2421875	27.7100000000000008526512829121	-nan	-nan
0.0625	19.1958333333333328596381761599	-nan	-nan
-0.0234375	16.9392857142857131691471295198	-nan	-nan
-0.3984375	57.2333333333333271752962900791	inf	inf
-0.296875	42.3937499999999971578290569596	-nan	-nan
-0.296875	28.0500000000000007105427357601	inf	inf
-0.078125	75.6499999999999914734871708788	inf	inf
0.1328125	61.4125000000000014210854715202	inf	inf
-0.2265625	39.6666666666666642981908807997	inf	inf
0.1875	42.0749999999999957367435854394	inf	inf
-0.1484375	27.285000000000000142108547152	inf	inf
1.296875	22.8968749999999978683717927197	-nan	-nan
1.1953125	88.1875	inf	inf
1.1328125	40.5874999999999985789145284798	inf	inf
0.9765625	45.8999999999999985789145284798	inf	inf
1.2734375	80.75	inf	inf
1	65.2374999999999971578290569596	inf	inf
1.1953125	25.7124999999999985789145284798	-nan	-nan
1.3125	57.9416666666666699825327668805	-nan	-nan
1.2890625	87.3374999999999914734871708788	inf	inf
1.296875	88.6124999999999971578290569596	inf	inf
1.375	84.5750000000000028421709430404	inf	inf
0.9296875	37.5062500000000014210854715202	inf	inf
1.0859375	20.6833333333333300174672331195	inf	inf
-0.265625	30.0049999999999954525264911354	inf	inf
0.09375	56.1000000000000014210854715202	inf	inf
0.9140625	27.7950000000000017053025658242	inf	inf
1.3359375	65.875	inf	inf
1.2265625	54.1166666666666600349344662391	inf	inf
1.265625	74.1624999999999943156581139192	inf	inf
1.1484375	80.5374999999999943156581139192	inf	inf
1.28125	26.5625	-nan	-nan
1.3046875	89.0374999999999943156581139192	inf	inf
1.1640625	53.5499999999999971578290569596	inf	inf
1.171875	53.6916666666666628771054092795	inf	inf
1.3359375	80.5374999999999943156581139192	inf	inf
1.359375	94.9874999999999971578290569596	inf	inf
1.015625	54.1166666666666600349344662391	inf	inf
1.140625	27.1999999999999992894572642399	inf	inf
0.1015625	33.2562500000000014210854715202	inf	inf
1.0859375	12.08888888888888857309211744	inf	inf
-0.109375	54.8249999999999957367435854394	inf	inf
1.1953125	21.1892857142857131691471295198	inf	inf
1.2734375	46.75	inf	inf
1.1796875	61.1999999999999957367435854394	inf	inf
1.203125	12.79722222222222249854439724	inf	inf
1.3359375	56.8083333333333300174672331195	inf	inf
1.125	43.03125	inf	inf
1.3828125	56.2416666666666671403618238401	inf	inf
1.2578125	57.5166666666666657192763523199	-nan	-nan
0.6328125	64.5999999999999943156581139192	inf	inf
1.375	12.5138888888888875072780137998	-nan	-nan
1.3046875	88.6124999999999971578290569596	inf	inf
0.609375	15.6035714285714277593797305599	inf	inf
1.1171875	30.8125	-nan	-nan
1.0546875	24.2249999999999978683717927197	-nan	-nan
1.3515625	28.5599999999999987210230756318	inf	inf
1.3359375	31.5916666666666650087336165598	-nan	-nan
1.140625	69.0625	inf	inf
1.2109375	29.3249999999999992894572642399	inf	inf
0.6328125	39.3833333333333328596381761599	inf	inf
1.015625	52.8416666666666614560199377593	inf	inf
1.1171875	60.1374999999999957367435854394	inf	inf
1.15625	51.7083333333333357018091192003	inf	inf
1.2578125	78.4124999999999943156581139192	inf	inf
1.21875	79.2625000000000028421709430404	inf	inf
1.2265625	53.125	inf	inf
1.1953125	32.1299999999999954525264911354	-nan	-nan
0.7890625	14.8277777777777757250987633597	-nan	-nan
0.3359375	30.3874999999999992894572642399	inf	inf
-0.2578125	27.4124999999999978683717927197	-nan	-nan
-0.3046875	85.8499999999999943156581139192	inf	inf
-0.203125	50.8583333333333342807236476801	-nan	-nan
-0.2421875	51.9916666666666600349344662391	inf	inf
-0.140625	74.5874999999999914734871708788	inf	inf
-0.203125	57.7999999999999971578290569596	inf	inf
-0.359375	80.3250000000000028421709430404	inf	inf
-0.0234375	24.0124999999999992894572642399	inf	inf
-0.34375	37.8249999999999957367435854394	inf	inf
-0.21875	53.2666666666666657192763523199	inf	inf
-0.328125	32.2999999999999971578290569596	-nan	-nan
-0.2578125	76.2874999999999943156581139192	inf	inf
-0.140625	66.9375	inf	inf
-0.328125	55.8166666666666699825327668805	inf	inf
-0.2265625	53.6916666666666628771054092795	inf	inf
-0.3203125	90.5249999999999914734871708788	inf	inf
-0.34375	69.4874999999999971578290569596	inf	inf
-0.0703125	13.8704545454545442595417625853	-nan	-nan
-0.1875	44.9083333333333314385527046397	inf	inf
-0.3828125	86.4874999999999971578290569596	inf	inf
-0.3515625	94.7749999999999914734871708788	inf	inf
-0.265625	47.1749999999999971578290569596	-nan	-nan
-0.3203125	87.7625000000000028421709430404	inf	inf
0.0703125	64.5999999999999943156581139192	inf	inf
-0.0703125	31.0249999999999985789145284798	inf	inf
-0.1015625	19.9749999999999978683717927197	-nan	-nan
-0.4375	23.5874999999999985789145284798	-nan	-nan
-0.1328125	55.9583333333333285963817615993	inf	inf
-0.4765625	72.6749999999999971578290569596	inf	inf
-0.3671875	72.25	inf	inf
1.078125	40.4812499999999957367435854394	inf	inf
0.8359375	50.0083333333333328596381761599	inf	inf
0.1171875	14.2374999999999989341858963598	-nan	-nan
0.109375	55.4624999999999985789145284798	inf	inf
-0.421875	35.0625	-nan	-nan
-0.421875	94.3499999999999943156581139192	inf	inf
-0.28125	82.4500000000000028421709430404	inf	inf
-0.4921875	91.1624999999999943156581139192	inf	inf
-0.28125	93.2874999999999943156581139192	inf	inf
-0.25	56.1000000000000014210854715202	-nan	-nan
0.109375	42.7124999999999985789145284798	inf	inf
-0.4140625	51.7083333333333357018091192003	inf	inf
-0.3515625	59.2166666666666685614472953603	inf	inf
0.7265625	57.7999999999999971578290569596	inf	inf
1.3125	44.5187499999999971578290569596	inf	inf
0.5078125	36.6916666666666628771054092795	inf	inf
1.1640625	37.3999999999999985789145284798	inf	inf
1.0234375	78.625	inf	inf
1.2265625	79.4749999999999943156581139192	inf	inf
1.15625	36.4649999999999963051777740475	inf	inf
1.2265625	50.2916666666666642981908807997	inf	inf
1	24.34642857142857153007753368	inf	inf
0.015625	29.75	-nan	-nan
1.328125	62.8999999999999985789145284798	inf	inf
1.15625	85.4249999999999971578290569596	inf	inf
1.296875	82.4500000000000028421709430404	inf	inf
1.21875	41.4375	inf	inf
1.2109375	72.0374999999999943156581139192	inf	inf
0.8359375	69.7000000000000028421709430404	inf	inf
1.078125	36.9750000000000014210854715202	-nan	-nan
1.296875	73.9500000000000028421709430404	inf	inf
0.5	64.1749999999999971578290569596	inf	inf
1.234375	60.3500000000000014210854715202	inf	inf
1.2890625	73.3125	inf	inf
1.3046875	57.2333333333333271752962900791	inf	inf
1.234375	69.9124999999999943156581139192	inf	inf
1.3359375	83.0874999999999914734871708788	inf	inf
1.1875	59.0749999999999957367435854394	-nan	-nan
1.09375	45.6166666666666600349344662391	inf	inf
1.234375	30.8833333333333328596381761599	-nan	-nan
1.2578125	58.7916666666666714036182384007	inf	inf
0.390625	29.4312499999999985789145284798	inf	inf
-0.3203125	40.90625	inf	inf
-0.265625	88.6124999999999971578290569596	inf	inf
0	72.6749999999999971578290569596	inf	inf
1.25	19.3374999999999985789145284798	-nan	-nan
1.34375	56.9499999999999957367435854394	inf	inf
1.1484375	36.4437500000000014210854715202	-nan	-nan
1.046875	56.3125	inf	inf
1.359375	39.5249999999999985789145284798	-nan	-nan
1.0859375	72.0374999999999943156581139192	inf	inf
1.296875	44.625	inf	inf
1.265625	50.7166666666666614560199377593	inf	inf
1.2109375	58.2250000000000014210854715202	-nan	-nan
0.640625	61.8374999999999985789145284798	inf	inf
-0.2890625	12.848076923076922284394640883	inf	inf
0.4140625	33.3624999999999971578290569596	inf	inf
-0.09375	44.0583333333333371228945907205	inf	inf
-0.015625	70.125	inf	inf
-0.375	59.5	inf	inf
-0.34375	89.25	inf	inf
-0.40625	82.0249999999999914734871708788	inf	inf
-0.3203125	85.2124999999999914734871708788	inf	inf
-0.25	76.2874999999999943156581139192	inf	inf
-0.203125	85	inf	inf
-0.34375	79.0499999999999971578290569596	inf	inf
-0.2109375	83.0874999999999914734871708788	inf	inf
-0.203125	81.8125	inf	inf
-0.390625	39.7374999999999971578290569596	inf	inf
-0.3515625	85.2124999999999914734871708788	inf	inf
-0.3359375	88.3999999999999914734871708788	inf	inf
-0.375	90.3125	inf	inf
-0.3203125	91.1624999999999943156581139192	inf	inf
0.734375	60.5625	inf	inf
1.0234375	23.0208333333333321490954403998	-nan	-nan
1.03125	40.6583333333333314385527046397	inf	inf
1.15625	79.0499999999999971578290569596	inf	inf
1.046875	31.0249999999999985789145284798	-nan	-nan
0.7421875	38.3916666666666657192763523199	inf	inf
-0.0859375	32.9799999999999968736119626556	inf	inf
-0.2734375	30.7700000000000031263880373444	-nan	-nan
-0.0703125	41.6499999999999985789145284798	-nan	-nan
1.2578125	48.6625000000000014210854715202	inf	inf
1.3125	89.4624999999999914734871708788	inf	inf
1.3515625	77.1375000000000028421709430404	inf	inf
1.21875	90.7374999999999971578290569596	inf	inf
0.8515625	43.7749999999999985789145284798	inf	inf
1.140625	36.8687499999999985789145284798	inf	inf
1.2734375	59.0749999999999957367435854394	inf	inf
1.0078125	31.4499999999999992894572642399	-nan	-nan
1.390625	54.2583333333333328596381761599	inf	inf
1.1640625	34.2549999999999954525264911354	-nan	-nan
1.296875	71.6124999999999971578290569596	inf	inf
1.2421875	61.0583333333333300174672331195	inf	inf
1.34375	93.7124999999999914734871708788	inf	inf
1.0625	79.8999999999999914734871708788	inf	inf
0.609375	21.25	inf	inf
0.2265625	13.8975000000000008526512829121	-nan	-nan
-0.1640625	18.5785714285714291804652020801	-nan	-nan
-0.0703125	72.25	inf	inf
0.1953125	47.6000000000000014210854715202	inf	inf
-0.171875	18.2749999999999985789145284798	-nan	-nan
0.0078125	46.6083333333333342807236476801	inf	inf
1.28125	54.8249999999999957367435854394	inf	inf
1.125	73.5249999999999914734871708788	inf	inf
1.3125	39.5249999999999985789145284798	inf	inf
1.4296875	47.0687500000000014210854715202	-nan	-nan
1.375	24.5892857142857117480616579996	-nan	-nan
1.34375	82.4500000000000028421709430404	inf	inf
1.375	57.7999999999999971578290569596	-nan	-nan
1.109375	45.0499999999999971578290569596	inf	inf
-0.078125	42.9249999999999971578290569596	inf	inf
-0.2421875	80.1124999999999971578290569596	inf	inf
-0.203125	56.5249999999999985789145284798	-nan	-nan
-0.203125	45.8999999999999985789145284798	-nan	-nan
0.0078125	81.3875000000000028421709430404	inf	inf
-0.296875	82.6624999999999943156581139192	inf	inf
-0.203125	56.1000000000000014210854715202	inf	inf
-0.28125	83.7249999999999943156581139192	inf	inf
-0.2421875	86.9124999999999943156581139192	inf	inf
0.2421875	33.3624999999999971578290569596	inf	inf
-0.1953125	21.3714285714285701089920621598	inf	inf
0	70.7625000000000028421709430404	inf	inf
-0.1640625	70.3374999999999914734871708788	inf	inf
-0.1484375	37.6833333333333371228945907205	-nan	-nan
1.046875	31.195000000000000284217094304	inf	inf
0.375	17.6071428571428576503876684001	-nan	-nan
1.109375	9.74230769230769233502087445231	-nan	-nan
1.3359375	73.7374999999999971578290569596	inf	inf
1.3359375	87.9749999999999943156581139192	inf	inf
1.0546875	24.1399999999999970157205098076	inf	inf
0.9765625	23.2899999999999991473487170879	-nan	-nan
1.1953125	60.7749999999999985789145284798	inf	inf
1.0625	69.0625	inf	inf
1.34375	50.1499999999999985789145284798	-nan	-nan
1.25	72.25	inf	inf
1.0703125	41.2250000000000014210854715202	-nan	-nan
0.9765625	44.7666666666666657192763523199	-nan	-nan
1.421875	38.5687500000000014210854715202	-nan	-nan
1.3203125	94.1375000000000028421709430404	inf	inf
1.25	57.9416666666666699825327668805	inf	inf
1.3203125	86.4874999999999971578290569596	inf	inf
1.203125	81.3875000000000028421709430404	inf	inf
1.3515625	44.9437500000000014210854715202	-nan	-nan
0.734375	43.4916666666666600349344662391	inf	inf
-0.203125	16.3928571428571423496123315999	inf	inf
-0.1328125	51.9916666666666600349344662391	-nan	-nan
-0.1640625	75.6499999999999914734871708788	inf	inf
-0.25	73.7374999999999971578290569596	inf	inf
-0.453125	58.0833333333333285963817615993	-nan	-nan
-0.34375	62.0499999999999971578290569596	inf	inf
-0.3671875	89.0374999999999943156581139192	inf	inf
-0.265625	90.3125	inf	inf
-0.0625	34.6374999999999957367435854394	-nan	-nan
-0.1796875	42.9249999999999971578290569596	inf	inf
-0.1796875	26.8599999999999994315658113919	inf	inf
-0.140625	67.7874999999999943156581139192	inf	inf
-0.359375	27.8799999999999954525264911354	-nan	-nan
-0.4375	58.0833333333333285963817615993	inf	inf
-0.203125	33.6600000000000036948222259525	-nan	-nan
-0.328125	49.0166666666666657192763523199	inf	inf
0.0546875	20.6125000000000007105427357601	inf	inf
-0.203125	18.4875000000000007105427357601	inf	inf
-0.1640625	51.4249999999999971578290569596	-nan	-nan
-0.3125	40.0562499999999985789145284798	-nan	-nan
-0.4921875	48.875	inf	inf
-0.4140625	90.9500000000000028421709430404	inf	inf
-0.3515625	54.1166666666666600349344662391	-nan	-nan
-0.265625	40.90625	-nan	-nan
0.015625	66.2999999999999971578290569596	inf	inf
-0.3671875	71.1875	inf	inf
1.09375	25.5708333333333328596381761599	-nan	-nan
0.8515625	24.7349999999999994315658113919	inf	inf
1.203125	47.4583333333333357018091192003	inf	inf
0.9453125	42.9249999999999971578290569596	inf	inf
1.3203125	37.3999999999999985789145284798	inf	inf
1.078125	58.5083333333333257542108185589	-nan	-nan
1.1328125	66.0874999999999914734871708788	inf	inf
0.9453125	64.1749999999999971578290569596	inf	inf
-0.359375	28.4041666666666650087336165598	-nan	-nan
-0.2265625	83.0874999999999914734871708788	inf	inf
-0.2578125	14.1666666666666678509045596002	-nan	-nan
-0.3203125	48.1666666666666642981908807997	inf	inf
-0.09375	47.7416666666666600349344662391	inf	inf
-0.0078125	18.2041666666666657192763523199	inf	inf
0.03125	18.3964285714285722406202694401	inf	inf
-0.0859375	63.1124999999999971578290569596	inf	inf
-0.4296875	34	inf	inf
-0.203125	28.9849999999999994315658113919	inf	inf
1.140625	27.5399999999999991473487170879	-nan	-nan
1.0546875	40.9416666666666628771054092795	-nan	-nan
-0.0546875	25.160000000000000142108547152	inf	inf
-0.2734375	46.1833333333333371228945907205	inf	inf
0.84375	40.0916666666666614560199377593	inf	inf
1.0703125	26.0949999999999988631316227838	-nan	-nan
1.1640625	73.5249999999999914734871708788	inf	inf
1.1875	40.4812499999999957367435854394	-nan	-nan
0.7578125	19.9041666666666685614472953603	inf	inf
0.8359375	22.0999999999999978683717927197	inf	inf
-0.4765625	24.7714285714285686879065906396	inf	inf
-0.2265625	79.0499999999999971578290569596	inf	inf
-0.5234375	46.1124999999999971578290569596	inf	inf
-0.484375	66.4416666666666628771054092795	inf	inf
-0.390625	90.9500000000000028421709430404	inf	inf
-0.28125	81.5999999999999943156581139192	inf	inf
-0.234375	24.0833333333333321490954403998	-nan	-nan
-0.28125	80.75	inf	inf
-0.359375	47.1749999999999971578290569596	inf	inf
-0.171875	38.4624999999999985789145284798	inf	inf
-0.296875	27.5399999999999991473487170879	inf	inf
0.1015625	13.08055555555555571345394128	-nan	-nan
0.171875	10.1613636363636370418817023165	-nan	-nan
1.15625	29.75	inf	inf
1.140625	44.1999999999999957367435854394	inf	inf
0.7265625	69.9124999999999943156581139192	inf	inf
0.9296875	28.8999999999999985789145284798	inf	inf
0.34375	39.8083333333333371228945907205	inf	inf
0.4765625	46.3249999999999957367435854394	inf	inf
-0.453125	19.62083333333333357018091192	-nan	-nan
0.90625	18.8416666666666685614472953603	-nan	-nan
1.203125	76.0750000000000028421709430404	inf	inf
1.234375	62.0499999999999971578290569596	-nan	-nan
0.734375	69.7000000000000028421709430404	inf	inf
1.09375	16.1499999999999985789145284798	inf	inf
1.0703125	39.84375	-nan	-nan
1.1171875	42.5	inf	inf
1.203125	27.12916666666666642981908808	-nan	-nan
0.9375	34	-nan	-nan
0.9453125	69.0625	inf	inf
1.0546875	74.375	inf	inf
0.9609375	70.5499999999999971578290569596	inf	inf
1.046875	39.8083333333333371228945907205	inf	inf
1.125	73.0999999999999943156581139192	inf	inf
1.1015625	55.1083333333333271752962900791	inf	inf
0.921875	70.7625000000000028421709430404	inf	inf
-0.0859375	30.28125	-nan	-nan
-0.4453125	35.9125000000000014210854715202	inf	inf
-0.1640625	29.410000000000000142108547152	inf	inf
-0.3984375	40.1625000000000014210854715202	inf	inf
