# Mag 	 Suszeptibilitaet 	 Korrelationslaenge 	 x
0.351744	2981	3458.3396	13.833358
0.196896	9378.8933	5809.3161	23.237264
-0.558176	7005.152	5024.7516	20.099006
-0.48624	13774.2	7040.0936	28.160374
-0.548864	5676.792	5222.2461	20.888984
-0.613536	7339.75	5143.5026	20.57401
-0.557632	5084.5667	4365.137	17.460548
-0.598368	6255.128	5482.0938	21.928375
-0.556704	14795.44	7296.4091	29.185636
-0.563296	5154.7467	4356.865	17.42746
-0.420128	15517.48	7472.3268	29.889307
-0.516704	7144.72	5301.1402	21.204561
0.541696	7385.752	5338.4847	21.353939
-0.434272	2630.0154	3425.4325	13.70173
0.39808	4121.205	3976.0766	15.904306
-0.239168	4656.3733	4097.8897	16.391559
0.556928	9291.04	6039.0519	24.156208
0.590016	14719.32	7277.6155	29.110462
0.628576	11368.573	7006.2611	28.025044
0.574368	16986.64	7818.0596	31.272238
0.438112	9317.44	5791.9259	23.167704
-0.327584	2087.635	2962.0063	11.848025
-0.252608	3137.7378	3475.9193	13.903677
0.422048	4775.5714	4360.1243	17.440497
-0.6184	9669.66	5906.1869	23.624748
-0.599424	10861.4	6310.1899	25.24076
-0.505728	14308.36	7175.3018	28.701207
-0.609856	9625.1467	6446.6868	25.786747
-0.5552	16387.36	7678.9127	30.715651
0.291904	7785.008	5658.0278	22.632111
-0.320192	4445.0057	4512.9742	18.051897
0.249248	2014.8543	2881.9143	11.527657
-0.467328	2048.002	2972.1911	11.888765
0.538912	6022.6571	4712.2872	18.849149
-0.47216	6595.776	4883.9393	19.535757
0.463648	5026.1829	4607.7598	18.431039
0.410048	5805.2971	4749.3323	18.997329
0.616928	5909.816	5958.988	23.835952
0.510496	4891.1867	4794.628	19.178512
0.571488	9341.2	5798.3523	23.193409
0.627104	5615.72	4902.5663	19.610265
-0.549664	3845.0133	4994.7057	19.978823
-0.616288	7584.28	5353.1949	21.412779
0.626976	10779.78	7191.5021	28.766009
0.64944	8299.5	6692.8866	26.771547
0.632928	11635.36	6472.5632	25.890253
0.591392	11370.773	6620.9149	26.48366
-0.403872	6464.1867	4830.2247	19.320899
0.604224	3699.6667	3959.5749	15.838299
0.55408	6409.304	6209.5564	24.838226
0.589824	7373.85	5380.4546	21.521818
0.570592	3936.075	4432.9504	17.731802
0.464	2950.068	4064.5984	16.258394
0.630272	7355.26	5185.9076	20.743631
0.600864	16475.14	7699.4515	30.797806
0.451264	15157.34	7385.1064	29.540426
0.602528	7169.03	5955.5475	23.82219
-0.5	7408.016	5203.1619	20.812648
-0.58912	7495.07	5668.5407	22.674163
-0.505376	15609.22	7494.3823	29.977529
-0.495744	10013.08	6131.4905	24.525962
-0.606848	15609.88	7494.5408	29.978163
-0.60016	5647.4733	4803.26	19.21304
-0.626592	17320.16	7894.4374	31.577749
-0.599328	17122.6	7849.2848	31.397139
-0.525344	13785.64	7043.0165	28.172066
0.468224	3078.0933	3647.4014	14.589606
0.240672	6014.184	4778.6461	19.114585
-0.105376	2877.864	3764.3209	15.057284
0.501344	4650.8	4652.3467	18.609387
0.491168	9977.7333	6070.1123	24.280449
0.06272	3514.335	4036.4307	16.145723
0.070304	2675.48	3304.1918	13.216767
0.425888	1784.64	2987.8603	11.951441
0.453568	6897.99	4982.157	19.928628
-0.285824	3002.16	3655.2014	14.620806
0.049408	5506.336	4476.1858	17.904743
0.488448	2659.0457	3549.4886	14.197954
-0.448	9835.54	6144.0596	24.576238
0.392896	6593.6933	4884.0549	19.53622
0.592448	4712.84	4563.7072	18.254829
0.524992	10450.587	6717.4347	26.869739
-0.47584	5231.3486	4563.245	18.25298
0.268032	3719.32	3915.7347	15.662939
-0.370464	4008.9657	3943.5035	15.774014
0.558176	5078.3543	4389.8851	17.559541
-0.593088	8545.592	6014.5357	24.058143
-0.557376	16668.52	7744.5066	30.978026
-0.61104	10911.267	7674.1176	30.69647
-0.550464	10789.533	7631.1888	30.524755
-0.575456	10460.413	6138.4347	24.553739
-0.48688	14190	7145.5628	28.582251
-0.578752	3001.8633	3522.8807	14.091523
-0.584096	6057.128	4708.2842	18.833137
-0.579904	6141.256	6092.8908	24.371563
-0.467552	7060.57	5075.8059	20.303224
0.460128	4291.6343	4104.5556	16.418223
0.536352	14276.68	7167.354	28.669416
0.566656	7393.43	5519.0951	22.07638
0.629248	10502.8	6325.6515	25.302606
0.385824	5864.056	4603.3635	18.413454
-0.561376	8028.064	5468.2617	21.873047
0.560032	4064.0356	4213.7459	16.854984
0.553824	15029.08	7353.7935	29.415174
0.499968	7418.73	5221.9453	20.887781
-0.64352	5947.7943	5015.6411	20.062564
-0.524704	8319.85	5920.048	23.680192
-0.58816	7528.73	6011.3666	24.045466
0.402144	11514.36	6436.7337	25.746935
-0.052384	2547.04	3361.7986	13.447194
0.585312	1922.492	2871.8892	11.487557
0.616672	8209.52	5875.1536	23.500614
0.490688	10415.827	6196.1234	24.784494
0.599776	10694.493	7597.5048	30.390019
0.616448	16454.46	7694.6177	30.778471
0.549376	10528.027	6156.1453	24.624581
0.62912	17041.2	7830.6051	31.322421
0.524384	15078.58	7365.8941	29.463576
0.563232	10530.08	6742.935	26.97174
0.57488	15287.36	7416.7131	29.666852
0.53328	10676.453	6250.3394	25.001358
0.501376	5825.336	5228.8227	20.915291
0.648	3051.44	3561.3475	14.24539
0.594912	16448.74	7693.2803	30.773121
0.637408	15543.88	7478.68	29.91472
0.596256	3040.72	3550.8921	14.203569
0.583168	5805.272	4588.0152	18.352061
0.574752	9264.4933	7071.3397	28.285359
-0.161824	2357.2267	2970.9948	11.883979
-0.534944	4282.4711	4333.4686	17.333874
-0.550816	14724.6	7278.9207	29.115683
0.498048	4095.2057	3986.0186	15.944075
0.505888	2855.38	4238.6583	16.954633
0.500992	7203.35	5102.0797	20.408319
0.572448	7832.55	6501.8792	26.007517
0.602144	6774.24	5543.6248	22.174499
0.485024	7507.94	5517.1368	22.068547
-0.52688	9333.28	5797.7854	23.191141
0.51232	8041.176	5562.7903	22.251161
0.62656	15510	7470.5254	29.882102
0.628	11424.013	6451.3054	25.805222
0.604928	5796.0467	5330.2387	21.320955
0.605056	16032.28	7595.2641	30.381056
0.647744	10879.44	6345.4322	25.381729
0.57904	8325.13	5579.6447	22.318579
0.556448	5783.712	5482.6607	21.930643
0.6136	7806.92	5493.6635	21.974654
0.626144	16557.2	7718.6026	30.87441
0.576736	16886.76	7795.0409	31.180164
0.559424	7545.45	6018.2859	24.073144
0.59264	8285.86	6309.7766	25.239107
0.541056	16162.96	7626.156	30.504624
0.391936	9644.5067	5919.13	23.67652
-0.616704	6058.6533	4687.8465	18.751386
-0.336352	5553.416	7067.9827	28.271931
0.546432	2839.32	3440.046	13.760184
0.609408	11063.36	6692.0883	26.768353
0.534368	15897.42	7563.2519	30.253007
0.60352	16189.14	7632.3298	30.529319
0.41136	6227.144	5034.0972	20.136389
-0.519584	4111.976	4272.0029	17.088012
-0.58416	6353.6	4802.4741	19.209897
-0.575584	8237.68	6342.4326	25.369731
-0.635488	6462.016	4944.0021	19.776008
-0.535712	10596.08	7562.4669	30.249868
-0.516288	3531.88	4178.7308	16.714923
-0.472128	5818.56	4744.445	18.97778
-0.583328	7994.03	5601.8409	22.407364
-0.53072	4384.0343	4765.6411	19.062564
-0.564736	15580.18	7487.4075	29.94963
-0.475168	5047.6067	4495.4235	17.981694
-0.48064	4584.2867	4066.6237	16.266495
-0.422784	9320.6667	6142.4411	24.569764
0.499872	6470.2733	4982.728	19.930912
0.600096	10384	6384.3676	25.537471
0.469856	14353.68	7186.6565	28.746626
0.494496	6974.44	5787.3418	23.149367
0.542912	6902.83	5113.4144	20.453657
0.46656	2702.4	3620.7271	14.482909
-0.474336	5304.8286	5828.3462	23.313385
0.609216	8053.144	5418.1655	21.672662
0.633184	16905.46	7799.3557	31.197423
0.49328	16885.44	7794.7366	31.178946
0.43296	7300.15	5918.0011	23.672004
-0.042688	6766.32	5897.5339	23.590136
-0.464128	4812.72	4267.9667	17.071867
0.403136	4256.56	3950.8018	15.803207
-0.615264	10652.95	6466.538	25.866152
-0.47728	10877.093	6635.5132	26.542053
0.47376	3930.696	3991.2965	15.965186
-0.50944	5791.7933	5001.4625	20.00585
0.557312	7174.0533	5597.8822	22.391529
0.58848	10742.16	6260.7066	25.042827
0.57184	16221.92	7640.0528	30.560211
0.588096	10765.04	6500.4512	26.001805
0.652096	8789.22	6887.5198	27.550079
0.55968	16987.52	7818.2622	31.273049
0.640224	11218.387	7781.3701	31.12548
0.635104	9621.3333	7206.2362	28.824945
0.544064	7790.75	5551.6241	22.206496
0.315488	5561.688	4715.9571	18.863829
-0.467264	5355.24	4471.9161	17.887664
0.583936	10087.22	6120.9879	24.483952
0.475936	10150.653	7401.809	29.607236
-0.46208	13494.653	6968.2881	27.873153
-0.466624	978.7525	2124.7578	8.4990311
0.145216	2578.16	3346.8886	13.387554
-0.370144	12238.6	6636.0764	26.544306
-0.581216	7293.22	5506.7174	22.02687
-0.575616	16026.78	7593.9611	30.375845
0.515296	6758.18	5802.5566	23.210226
-0.55728	13960.027	7087.4245	28.349698
-0.652896	5156.6533	4862.2602	19.449041
-0.565312	5502.7133	4912.1311	19.648525
-0.503616	5189.0667	4502.9087	18.011635
-0.604448	4868.2333	4332.6831	17.330732
-0.542304	8190.6	6291.395	25.16558
-0.628288	10710.04	6208.0809	24.832323
-0.57984	6508.304	5527.2337	22.108935
-0.599104	11069.52	6312.061	25.248244
-0.54288	8126.25	7647.2506	30.589002
-0.543104	15955.5	7577.055	30.30822
-0.601312	15950.22	7575.8013	30.303205
-0.533152	9650.6667	5892.9314	23.571726
0.625184	3752.64	4454.1657	17.816663
0.562784	10758.88	6251.7548	25.007019
-0.220704	5583.072	4482.3038	17.929215
0.583456	4933.7829	4305.5853	17.222341
0.477056	5865.816	4845.9207	19.383683
0.645216	3681.5778	4479.484	17.917936
0.621536	11231.147	6742.6441	26.970576
0.496384	10388.547	6115.2359	24.460944
-0.199968	6970.04	5112.1856	20.448742
0.004736	6206.2	5420.6005	21.682402
-0.593024	3894.1956	3874.8941	15.499576
-0.595008	11254.32	6453.8329	25.815332
-0.620704	6760.776	4936.3308	19.745323
-0.55408	8226.24	6293.2323	25.172929
0.537472	6765.88	4949.6864	19.798746
0.636928	10953.947	6557.2398	26.228959
0.668672	17730.68	7987.4459	31.949784
0.656192	8198.08	6272.9241	25.091697
0.600352	11589.747	6461.6429	25.846571
0.451808	10533.307	7540.0331	30.160132
-0.610688	5013.085	4340.4674	17.36187
-0.554688	10297.173	6456.1989	25.824796
-0.570912	7882.27	5375.2577	21.501031
-0.560576	16145.14	7621.9508	30.487803
-0.545152	5291.5867	4943.7101	19.77484
-0.466592	7479.89	5318.1695	21.272678
-0.640224	7474.5	5552.0378	22.208151
-0.621664	11437.947	6434.1072	25.736429
-0.622176	17457	7925.5615	31.702246
-0.429792	7661.72	5485.4703	21.941881
-0.552352	9368.1867	6360.0508	25.440203
-0.525344	6123.392	4764.1123	19.056449
-0.561376	4253.7943	4651.8084	18.607233
-0.5816	10636.267	6251.825	25.0073
-0.235808	6890.4	7041.7834	28.167133
0.652608	8183.208	6067.5676	24.270271
-0.352	5427.9657	5234.1493	20.936597
0.374464	6894.448	4984.2783	19.937113
-0.501824	5961.7486	4654.4309	18.617723
0.56928	12755.307	6774.71	27.09884
0.460928	9186.0267	5754.0918	23.016367
-0.450688	7509.04	5380.6215	21.522486
0.479968	9302.81	5786.0164	23.144066
-0.55872	7196.728	5221.2451	20.884981
0.364032	7574.512	5266.8844	21.067537
0.630336	9659.1733	5920.7108	23.682843
0.449696	10243.347	6111.8962	24.447585
0.607328	11919.307	6549.1029	26.196412
0.5376	10525.827	6370.1668	25.480667
0.657856	16580.96	7724.139	30.896556
0.646368	17191.46	7865.0523	31.460209
0.578304	5217.0067	5755.5299	23.022119
0.503744	9601.3867	5879.3604	23.517441
0.578144	6123.656	4941.4947	19.765979
0.531648	13830.3	7054.4155	28.217662
-0.560224	14288.707	7170.3726	28.68149
0.369952	6884.592	5102.8955	20.411582
-0.59376	2937.22	3326.1275	13.30451
0.59792	5545.76	4761.8761	19.047505
0.349152	7456.02	5207.887	20.831548
-0.362144	4242.7314	4712.581	18.850324
-0.384704	7838.49	5372.2241	21.488896
0.55248	8175.53	5601.6209	22.406484
0.602496	10954.387	7689.2662	30.757065
