# Messwerte zu 34x34 und beta: 0.425 mit 50000 Messwerten
# Norm. Magenetisierung || mittlere Clustergroese nach lsqred Durchlaeufen 
-0.4134948097	287.2
-0.5155709343	201.1666667
-0.4584775087	405
-0.73183391	517.3333333
-0.6297577855	538.3333333
-0.6557093426	796.5
-0.5	775
-0.6885813149	329.4
-0.6730103806	119.9
-0.6435986159	529.6666667
-0.6643598616	408
-0.7525951557	433.6666667
-0.7474048443	765.5
0.1349480969	232.8
-0.4325259516	376
0.76816609	252
0.7820069204	892
0.776816609	858.5
0.5640138408	700.5
0.4411764706	244.4285714
0.7041522491	492.6666667
0.7352941176	566.6666667
0.6349480969	546
0.660899654	215.5
0.7058823529	450.6666667
0.6262975779	537.3333333
0.5034602076	311.75
0.3996539792	420
0.7508650519	157.1
0.7006920415	404.75
0.4619377163	286.4
-0.3875432526	325.75
-0.6038062284	239.8
-0.2024221453	121.6
-0.2266435986	210.3333333
-0.4861591696	296.5
0.7422145329	273.2
0.5778546713	824.5
0.553633218	486.6666667
0.6020761246	273.6666667
0.544982699	682.5
-0.375432526	376
-0.5190311419	143.5
-0.1799307958	164
0.6228373702	177.75
0.7179930796	527.6666667
0.5484429066	216
-0.401384083	241.1666667
-0.562283737	217.1666667
-0.6228373702	369.75
-0.6747404844	516.6666667
-0.6418685121	631.5
-0.7076124567	848
-0.7024221453	730.5
-0.7041522491	395.75
-0.3581314879	223.1428571
-0.4826989619	306
-0.3339100346	145
0.4031141869	116
-0.5051903114	407.75
-0.6730103806	499
-0.6574394464	312.2
-0.3529411765	228.3333333
0.2595155709	294.4
-0.7716262976	268.8571429
-0.544982699	817.5
-0.7560553633	820
-0.6349480969	548.6666667
-0.1730103806	624.5
-0.7871972318	621.5
-0.615916955	397.75
-0.6384083045	252.1428571
-0.5519031142	639
-0.3339100346	119.6
-0.7664359862	220.2857143
-0.5951557093	839.5
-0.6332179931	250.3333333
-0.5674740484	234
-0.1747404844	81.4
0.7283737024	281.6666667
0.6591695502	741
0.5519031142	360
0.6626297578	502
0.3114186851	669.5
-0.6487889273	257
-0.4498269896	732.5
0.1920415225	264.6
0.6816608997	198.4285714
-0.339100346	230.6666667
-0.6487889273	210.1428571
-0.4688581315	167.4285714
0.6799307958	476
0.321799308	497
0.5640138408	206.25
0.7024221453	249
0.3512110727	327.25
0.5363321799	235.4
0.4532871972	402.6666667
-0.08996539792	91.33333333
-0.615916955	194.5
-0.562283737	238.6
-0.3287197232	349.25
-0.6903114187	415
-0.6003460208	237.6666667
0.2024221453	149.5
-0.7387543253	299.2
-0.4498269896	650.5
-0.6366782007	328.5
-0.6384083045	851.5
-0.5674740484	779.5
-0.607266436	672.5
-0.6643598616	706.5
-0.7301038062	739
-0.5484429066	666.5
0.5155709343	183.6666667
0.2941176471	152
-0.1678200692	489.6666667
-0.5519031142	138
0.5259515571	230.7142857
-0.3356401384	229.3333333
-0.5224913495	122.2
-0.5259515571	204.6666667
-0.5951557093	296.5
-0.6003460208	475.6666667
0.6799307958	614.6666667
0.2076124567	116.5
-0.3356401384	170
-0.6055363322	617
-0.437716263	202.1666667
0.7595155709	323.2
0.7387543253	900
0.7525951557	863
0.5501730104	503.6666667
0.5397923875	432
0.6262975779	265.6
-0.660899654	223.6666667
-0.6349480969	186.375
-0.6193771626	263.4
0.4134948097	338.25
0.1868512111	117.1
0.4152249135	324.8
0.660899654	168.25
0.6349480969	522.3333333
0.669550173	658
0.7508650519	539
0.7249134948	592.3333333
0.5363321799	686.5
0.3200692042	120.7
0.5709342561	120.4545455
0.321799308	233.6
0.2889273356	77.4
0.07785467128	110.5454545
-0.4965397924	253.4285714
-0.6955017301	401.25
-0.5311418685	216.4285714
0.2560553633	318.25
0.3546712803	106.0909091
-0.2647058824	95.23076923
0.2456747405	68.26315789
0.5951557093	161.75
0.4688581315	269.4
0.1193771626	120.8
-0.5155709343	235
-0.7543252595	378.5
0.2197231834	289.75
0.7197231834	465
0.7197231834	846
0.23183391	231.2
-0.4048442907	182.4444444
0.4584775087	143.5
-0.6972318339	138.8
-0.7093425606	405.6666667
0.2370242215	200.8333333
0.6660899654	298
0.6038062284	448.6666667
0.7941176471	542.6666667
0.1903114187	300.75
0.5847750865	178.2
0.5778546713	195.6666667
-0.7525951557	172.7
-0.7370242215	861.5
-0.7128027682	347.2
-0.4861591696	755.5
0.5726643599	171.1111111
0.09688581315	194.8333333
-0.6384083045	119.1538462
-0.3702422145	409.6666667
0.2093425606	142.5555556
0.1764705882	129.2222222
0.6401384083	164.6666667
0.2837370242	674
-0.03460207612	126.2
-0.6833910035	289.4
0.624567474	370.4
0.4792387543	145.4
0.4117647059	140.7777778
-0.5761245675	148.5833333
-0.6020761246	652.5
-0.4204152249	434.3333333
-0.3771626298	214.1666667
-0.7179930796	365.25
0.6937716263	234.4
0.6557093426	741
0.2197231834	296
0.1332179931	262.8
-0.437716263	416
-0.1401384083	207.3333333
0.1453287197	99.08333333
-0.3944636678	342.8
-0.5570934256	196.6666667
0.2179930796	190
-0.375432526	128.0909091
0.4844290657	106.5833333
0.2041522491	410
-0.4515570934	317.25
-0.7664359862	490
-0.6816608997	750.5
-0.491349481	706
-0.6366782007	200
0.6055363322	347.2
0.3460207612	154.25
-0.07266435986	160
-0.4878892734	105.8461538
-0.7093425606	360.5
-0.7024221453	862
-0.3719723183	225.5
0.3079584775	140.3333333
0.5259515571	148.8
-0.2941176471	128.8888889
-0.6937716263	232.7142857
-0.6920415225	569
-0.06574394464	179.4285714
0.7560553633	291.8
0.7352941176	807
0.3546712803	732
-0.04152249135	110.6363636
0.4965397924	156.375
0.5276816609	209
0.7404844291	783.5
0.7197231834	562.6666667
0.6228373702	409.5
0.6487889273	692.5
0.2387543253	274.2
-0.4221453287	208.3333333
0.3477508651	272.5
0.4359861592	181.125
-0.6228373702	163.25
0.4273356401	497.6666667
-0.5657439446	240
-0.2197231834	140.2222222
-0.6626297578	222.5
-0.7577854671	432.3333333
-0.3892733564	267.1666667
0.1816608997	424
-0.5346020761	229.4285714
0.1903114187	83.4
-0.3581314879	256.6
-0.08477508651	264
-0.5761245675	335
0.4844290657	233.1666667
-0.2698961938	302
-0.7941176471	399
-0.5899653979	534.6666667
-0.3183391003	274.2
-0.562283737	301.25
0.5899653979	502
-0.3010380623	533.6666667
-0.5415224913	135.2222222
0.2508650519	194
0.437716263	129.3333333
0.5224913495	425.6666667
-0.7093425606	230.5714286
-0.5346020761	202.7142857
-0.3564013841	251
-0.4411764706	157.875
-0.5103806228	456
-0.107266436	188.7142857
0.01038062284	109.2727273
-0.562283737	79.9375
-0.6314878893	182.2857143
-0.5103806228	301.2
-0.04671280277	175.75
0.5155709343	443.75
0.7422145329	498.3333333
0.6384083045	566.6666667
0.6747404844	405
0.714532872	312.6
0.3615916955	289.5
-0.6833910035	446
-0.615916955	208.8333333
-0.8148788927	511
-0.6470588235	797.5
-0.2024221453	651.5
0.678200692	389.6666667
0.6799307958	786.5
0.508650519	365.75
0.06920415225	202.6666667
0.3667820069	161.75
0.3027681661	470.3333333
0.160899654	220.3333333
-0.3062283737	216.3333333
-0.6211072664	404
-0.7422145329	695
0.5311418685	383
-0.553633218	181.2857143
0.4775086505	215.7142857
-0.4723183391	413.25
0.02076124567	408.3333333
-0.7993079585	596
-0.6591695502	844.5
-0.553633218	393.25
-0.5899653979	336.75
-0.2283737024	394.3333333
-0.5865051903	185.4444444
-0.08996539792	115
0.005190311419	154.3333333
-0.1522491349	125.1818182
-0.6989619377	451
-0.5640138408	744
0.6660899654	127.1
-0.1868512111	353.75
-0.392733564	131.4444444
-0.3806228374	651.5
-0.5259515571	440
-0.5570934256	446.6666667
-0.7456747405	527.6666667
-0.5190311419	474.3333333
-0.4480968858	116.0833333
-0.2958477509	179.4285714
0.3996539792	141.8
-0.4619377163	90.66666667
-0.2889273356	387.3333333
0.723183391	105.4166667
-0.5640138408	199.3333333
-0.7404844291	464.6666667
-0.7595155709	410.25
-0.7352941176	438
-0.4515570934	515.3333333
-0.6038062284	330.5
0.6366782007	446.75
0.7179930796	286.8333333
-0.4065743945	492
-0.7024221453	410.75
-0.7491349481	572.3333333
-0.553633218	489.6666667
-0.6089965398	150.6666667
0.4273356401	227.5
-0.5899653979	232.6666667
0.5207612457	246.2857143
0.5865051903	456.6666667
0.8166089965	834.5
0.4186851211	483.3333333
0.330449827	162.875
-0.5242214533	165.7142857
0.4169550173	133.7777778
-0.4930795848	97.33333333
-0.2404844291	153.25
-0.4826989619	111.3333333
-0.4965397924	141.6
-0.7076124567	265.6
-0.5813148789	460.3333333
-0.714532872	274.1666667
-0.4619377163	671
-0.7456747405	463.3333333
-0.5173010381	745
-0.7422145329	387.5
-0.1557093426	354.25
0.6591695502	592.5
0.6678200692	396.75
0.4775086505	662
0.7716262976	774
0.7214532872	584.3333333
0.4342560554	506.6666667
0.553633218	419
0.553633218	189.7142857
0.6366782007	164
0.6435986159	798
0.6055363322	314
0.03460207612	85.85714286
0.1453287197	104.3333333
0.7837370242	229
0.5328719723	385.25
0.3702422145	103.8333333
-0.5951557093	106.1818182
0.3494809689	173.1428571
-0.6280276817	368.75
-0.5380622837	719
0.2491349481	234.6
-0.5778546713	108
-0.5553633218	519
-0.5328719723	688.5
-0.321799308	327.5
0.5294117647	448
0.7716262976	418.5
0.437716263	535.6666667
0.4083044983	381.25
-0.7595155709	296.8333333
-0.1470588235	711
0.678200692	424.75
0.7612456747	462.6666667
0.4965397924	320.25
0.6643598616	431.6666667
0.6280276817	110.4166667
0.5674740484	499
-0.4238754325	290.25
-0.1487889273	297.75
-0.6384083045	317.25
-0.6384083045	770
-0.339100346	148.125
0.6972318339	275.8
0.7456747405	831
0.5709342561	317.4
0.1885813149	146.625
-0.6487889273	422.5
-0.5553633218	338.5
0.508650519	156.125
-0.3252595156	322.4
0.7093425606	124.4
0.6522491349	390.75
0.5709342561	494.3333333
0.5726643599	433
-0.6885813149	333.75
-0.6401384083	694
-0.6297577855	482.6666667
0.4740484429	121.3333333
-0.3910034602	108
-0.321799308	145
-0.4688581315	292.75
0.2370242215	172.8888889
0.2387543253	99.91666667
-0.6539792388	138.3333333
-0.2923875433	239.8
-0.5882352941	395
-0.5813148789	308.4
-0.6020761246	266
0.5743944637	195.3333333
0.7491349481	817.5
0.821799308	267.3333333
0.7058823529	701.5
0.6816608997	398.5
0.6055363322	513.3333333
-0.5899653979	368.25
0.437716263	367
-0.5813148789	194.7142857
-0.1349480969	456
-0.4809688581	486.6666667
0.8062283737	427.5
0.6989619377	606
0.3442906574	587.5
-0.6591695502	186.2857143
-0.7629757785	409.5
-0.6193771626	478.3333333
0.5173010381	327
-0.3892733564	155.4
-0.4394463668	221.8333333
-0.4705882353	422
0.03287197232	192.1428571
0.4896193772	148.8888889
-0.446366782	130.1
-0.4844290657	130.6666667
-0.5519031142	202.5
-0.3460207612	322.75
-0.3235294118	105.25
-0.6522491349	439
-0.375432526	152.6666667
-0.3079584775	367.75
-0.7110726644	251.8333333
-0.3910034602	734.5
0.3788927336	369.25
-0.7128027682	447.75
-0.7006920415	319
-0.6038062284	524
-0.6626297578	197.7142857
-0.6730103806	806
-0.7404844291	749.5
-0.5346020761	753.5
-0.6903114187	768
-0.5276816609	232
-0.3044982699	194.1666667
0.5968858131	212.625
0.7422145329	518
0.8581314879	876.5
0.6193771626	782
0.4290657439	460
-0.437716263	307.8
-0.07612456747	112.75
0.7214532872	167.3636364
0.678200692	193.8333333
-0.6643598616	138.9090909
-0.4031141869	201.2857143
0.0553633218	160.125
-0.615916955	211.1428571
-0.6141868512	318.2
-0.598615917	803.5
-0.6124567474	470
-0.4307958478	221.8333333
0.5501730104	277.8
-0.6124567474	85
-0.5934256055	147.8888889
0.2456747405	76.0625
0.7058823529	173.4545455
0.6885813149	748
0.5830449827	487.6666667
0.6470588235	296.75
0.6522491349	523.6666667
0.5674740484	805.5
0.4186851211	222.8571429
-0.1262975779	99.25
-0.5207612457	325
0.5103806228	159.7777778
0.5207612457	200.3333333
0.2595155709	431.6666667
0.7110726644	636.5
0.6574394464	404.75
0.1764705882	636
-0.1003460208	201
-0.3252595156	105.8666667
0.2923875433	342.75
0.3200692042	249.3333333
-0.5224913495	536.3333333
-0.5	429.6666667
-0.5501730104	659.5
-0.321799308	227
-0.2560553633	179.4285714
-0.6799307958	627.5
-0.1678200692	294.5
-0.6678200692	278.6
-0.5501730104	404
0.6505190311	154.6666667
0.615916955	526.6666667
0.5397923875	309.2
0.5882352941	738
-0.04152249135	261.2
-0.7820069204	130.7142857
-0.6193771626	536
0.5761245675	183.1
0.7249134948	659
0.1764705882	446.3333333
-0.4636678201	125
0.5726643599	285.4
0.5674740484	314.75
0.2543252595	419.6666667
-0.5692041522	368
-0.3858131488	243.6
-0.6799307958	359.5
-0.8131487889	449.75
-0.5519031142	832.5
0.3062283737	416
0.6764705882	159.25
0.7249134948	691
0.4221453287	441.6666667
-0.3961937716	117.9230769
0.5	258.4
0.4359861592	329.25
-0.4498269896	84.82352941
0.5224913495	344
0.5432525952	160.25
0.2750865052	581.5
-0.339100346	381.75
-0.3650519031	305.25
-0.624567474	441.3333333
-0.6989619377	214.8333333
-0.6712802768	767
-0.1089965398	203.8333333
-0.714532872	186.5
-0.4602076125	698.5
0.7422145329	233.8571429
0.7128027682	573
0.5294117647	816
-0.6418685121	317
0.5259515571	225.625
0.0553633218	135.1111111
-0.76816609	183
-0.6107266436	801.5
-0.5432525952	718.5
-0.7093425606	164.7272727
-0.5692041522	453
-0.6626297578	211
-0.04325259516	166.8571429
-0.6591695502	244
0.7370242215	494.3333333
0.6505190311	574.6666667
0.5363321799	348
0.7525951557	374.75
0.598615917	557.6666667
0.615916955	241.6
0.4065743945	202.4285714
0.01211072664	323
0.6297577855	235.8571429
-0.3581314879	301.25
-0.678200692	414.3333333
0.714532872	589.6666667
0.2906574394	75.3125
0.2871972318	225.3333333
-0.6678200692	378
0.1937716263	117.0909091
-0.5899653979	119.0833333
-0.4290657439	238.8333333
-0.7785467128	163.7777778
-0.7664359862	616.3333333
-0.562283737	278.3333333
-0.6505190311	327.75
0.6089965398	252.3333333
0.5692041522	488.3333333
0.7249134948	486
0.562283737	400
-0.2110726644	99.58333333
0.7041522491	499.6666667
0.7958477509	591
0.5916955017	711
-0.5692041522	180.1111111
0.5605536332	345.4
0.4740484429	173.5
0.1851211073	303
0.2179930796	222.5
-0.1522491349	197
0.3200692042	261.1666667
-0.5847750865	323
-0.615916955	436.6666667
-0.1314878893	105.3333333
0.276816609	339.5
-0.4359861592	129.4545455
-0.7283737024	354.25
-0.7058823529	803.5
-0.7283737024	275.5
0.4723183391	338
-0.7301038062	293.1666667
-0.2404844291	330.75
0.1678200692	58.1
0.6747404844	233.125
0.7024221453	783
0.6401384083	362.5
0.624567474	356.75
0.4844290657	194.8333333
-0.5051903114	141.6363636
0.5346020761	301
0.3667820069	134.5555556
0.3114186851	130.2222222
0.5397923875	328.4
0.1747404844	200.8333333
0.5017301038	155.3
0.7525951557	690.5
0.7041522491	852
0.3269896194	300
0.5709342561	199.1666667
-0.5207612457	241.4
-0.5865051903	395.5
-0.5847750865	711.5
-0.2664359862	215
-0.4775086505	247.6
0.5916955017	113.25
0.7093425606	719
0.8200692042	876
0.7283737024	831.5
0.615916955	331
-0.6141868512	273.8333333
-0.6505190311	743.5
-0.446366782	190.5714286
-0.5778546713	274.4
-0.7162629758	550.6666667
-0.2906574394	174.5714286
-0.5674740484	232.3333333
-0.4567474048	243.3333333
0.169550173	405.3333333
0.5432525952	202.8571429
0.4723183391	193.1666667
0.598615917	499
0.7093425606	346
0.6539792388	510
-0.5951557093	343.5
-0.4204152249	260.8333333
-0.6020761246	679.5
0.2543252595	323.75
-0.6262975779	160.7777778
-0.1989619377	294.25
0.5726643599	184.2222222
0.4688581315	430
0.2249134948	232.2
