# Mag 	 Suszeptibilitaet 	 Korrelationslaenge 	 x
0.62373333	6496.8719	7093.2655	23.644218
0.59102222	16371.803	9501.1166	31.670389
0.63375556	11716.796	8302.3714	27.674571
0.60562222	23989.336	11111.088	37.036959
0.66751111	16754.408	9343.432	31.144773
0.59946667	12248.064	7963.8297	26.546099
0.63966667	10147.447	8139.5487	27.131829
0.65208889	17654.584	9537.8545	31.792848
0.66755556	26171.997	11605.554	38.685181
0.66342222	26664.613	11714.267	39.047555
0.63015556	25474.051	11449.762	38.165874
0.65806667	25856.581	11535.409	38.451364
0.61942222	17122.984	10283.149	34.277163
0.39177778	8616.35	7874.1673	26.247224
0.57933333	14287.636	8634.9762	28.783254
0.62844444	22964.234	10871.099	36.236996
0.6174	24927.389	11326.242	37.754141
0.57544444	15645.283	9829.4215	32.764738
0.61108889	23308.002	10952.165	36.507217
0.6774	25153.54	11377.505	37.925015
0.58553333	25241.697	11397.425	37.991416
0.60702222	16456.712	9230.2231	30.76741
0.6764	17840.791	9818.5318	32.728439
0.68375556	26842.035	11753.174	39.177248
0.62584444	17451.542	11606.733	38.68911
0.64244444	25287.105	11407.672	38.025572
0.66866667	12527.597	8598.1292	28.660431
0.62822222	26103.332	11590.32	38.634401
0.72084444	27449.166	11885.352	39.617839
0.68311111	18493.773	10686.84	35.622799
0.61937778	17283.793	9564.9201	31.883067
0.61208889	25180.12	11383.514	37.945048
0.60882222	15705.384	9074.599	30.248663
0.64704444	25389.216	11430.681	38.10227
0.65317778	17219.705	9744.0471	32.480157
0.65575556	17455.086	10382.392	34.607974
0.56997778	24015.03	11117.037	37.056788
0.65526667	23274.777	10944.356	36.481188
0.64497778	17192.092	9976.6768	33.255589
0.58528889	24045.154	11124.007	37.080023
0.65568889	12673.787	8088.9611	26.963204
0.63668889	11872.068	7819.1109	26.063703
0.69735556	26512.221	11680.744	38.935814
0.65708889	26903.39	11766.599	39.221998
0.68626667	10799.897	7887.0805	26.290268
0.68437778	26857.539	11756.568	39.188561
0.66166667	17236.835	9431.8748	31.439583
0.64002222	25657.674	11490.954	38.303181
0.65311111	17429.835	11599.512	38.665041
0.62177778	16072.04	9100.0951	30.33365
0.59937778	12464.469	10130.774	33.769246
0.53248889	11858.667	7933.2972	26.444324
0.6786	10040.595	8803.771	29.345903
0.64588889	12299.895	9206.244	30.68748
0.59015556	24957.291	11333.034	37.776779
0.60751111	22818.266	10836.494	36.121645
0.61417778	12510.32	8207.3474	27.357825
0.63475556	10037.494	8116.7166	27.055722
0.64684444	25791.017	11520.775	38.402583
0.66002222	25836.425	11530.912	38.436374
0.6842	18062.291	9920.7191	33.069064
0.60222222	25487.784	11452.848	38.17616
0.62677778	25050.985	11354.287	37.847623
0.67575556	17602.753	9940.9909	33.136636
0.65571111	17905.174	10515.399	35.051329
0.66437778	12755.299	9378.6879	31.262293
0.62017778	12820.531	9422.9475	31.409825
0.66553333	8760.1035	7229.755	24.099183
0.66204444	10443.725	9553.3475	31.844492
0.67715556	26701.382	11722.34	39.074468
0.58066667	26375.777	11650.648	38.835495
0.6648	25411.809	11435.766	38.11922
0.67897778	13014.897	9079.301	30.264337
0.70913333	27781.195	11957.019	39.85673
0.68171111	27787.618	11958.401	39.861337
0.67033333	17571.152	10416.854	34.722845
0.6326	25837.532	11531.159	38.437198
0.59068889	23744.357	11054.209	36.847363
0.63884444	9271.7242	7877.272	26.257573
0.65766667	17090.792	9609.9356	32.033119
0.6134	12274.644	9288.6145	30.962048
0.68331111	17076.469	9791.2546	32.637515
0.61997778	8600.9927	7986.6306	26.622102
0.5744	24625.706	11257.496	37.524987
0.59022222	24025.219	11119.395	37.064648
0.62162222	23304.68	10951.385	36.504615
0.66942222	13012.35	8577.066	28.59022
0.62126667	13306.945	8384.9252	27.949751
0.64744444	24316.27	11186.544	37.28848
0.66582222	25946.732	11555.501	38.518338
0.57437778	25516.136	11459.216	38.197388
0.54184444	8890.6556	7002.612	23.34204
0.65597778	16571.449	9236.0636	30.786879
0.66168889	12225.139	8218.6495	27.395498
0.70191111	10450.902	8696.6328	28.988776
0.65006667	17925.995	9604.9549	32.016516
0.66457778	17831.784	9915.7142	33.052381
0.59191111	8377.4253	8279.2386	27.597462
0.64971111	12710.224	8103.9401	27.013134
0.59317778	10229.402	7735.431	25.78477
0.6352	10339.177	7423.428	24.74476
0.6098	25976.412	11562.109	38.540362
0.69368889	26604.587	11701.074	39.00358
0.62295556	25777.505	11517.757	38.392523
0.65242222	25568.188	11470.899	38.236328
0.6278	17653.255	11673.618	38.912061
0.5996	25875.852	11539.707	38.46569
0.63853333	8187.083	6998.8097	23.329366
0.6058	16529.659	9633.2133	32.110711
0.64566667	24002.183	11114.062	37.046875
0.64571111	24597.575	11251.064	37.503548
0.68653333	25490.885	11453.545	38.178482
0.64893333	13208.488	8819.214	29.39738
0.60837778	25440.825	11442.293	38.140976
0.65986667	16775.081	11379.558	37.931861
0.6736	13071.158	8910.4936	29.701645
0.65151111	17798.559	9734.1664	32.447221
0.6868	17419.055	10371.671	34.572236
0.61868889	13166.071	9561.8642	31.872881
0.5884	24418.381	11210.007	37.366691
0.62908889	23090.711	10900.994	36.336647
0.66144444	17312.735	9471.9741	31.573247
0.64437778	8787.9387	7780.6736	25.935579
0.62355556	6978.7056	6870.7923	22.902641
0.59626667	24780.091	11292.729	37.64243
0.62544444	16436.629	9208.3854	30.694618
0.53028889	22788.806	10829.496	36.098321
0.59602222	23865.296	11082.325	36.941083
0.60468889	16056.092	9641.427	32.13809
0.66615556	25655.902	11490.558	38.301859
0.68373333	17691.5	10452.467	34.841555
0.64226667	13241.049	9157.8452	30.526151
0.64355556	26113.521	11592.582	38.64194
0.66371111	17112.647	11493.484	38.311613
0.56091111	16701.1	9414.5386	31.381795
0.62995556	23706.037	11045.286	36.817618
0.5198	8496.8286	6919.3028	23.064343
0.68184444	23976.932	11108.215	37.027384
0.61893333	10341.835	8720.0225	29.066742
0.63004444	10239.502	7489.3496	24.964499
0.66728889	25362.636	11424.696	38.08232
0.66517778	6661.7786	7128.6627	23.762209
0.69286667	10488.645	8282.8725	27.609575
0.61308889	17558.748	10082.503	33.608344
0.5564	16262.382	11204.312	37.347705
0.64517778	12077.841	8033.7742	26.779247
0.58868889	16633.764	9576.8282	31.922761
0.52157778	24384.935	11202.327	37.341092
0.39628889	6496.152	7649.4462	25.498154
0.64537778	14676.738	8693.1378	28.977126
0.64906667	12464.248	10130.684	33.768946
0.644	26352.741	11645.559	38.818532
0.63833333	25304.381	11411.568	38.03856
0.58557778	7962.7773	6664.8291	22.216097
0.51108889	23993.766	11112.114	37.040379
-0.56808889	6680.7846	6288.6414	20.962138
-0.58111111	16270.209	10023.811	33.412704
-0.579	16059.488	9143.6688	30.478896
-0.62782222	25157.305	11378.356	37.927854
-0.6688	26455.96	11668.344	38.89448
-0.68662222	25155.755	11378.005	37.926685
-0.65942222	26600.821	11700.246	39.000819
-0.60897778	25853.923	11534.816	38.449388
-0.38322222	21419.271	10499.046	34.996822
-0.64275556	18514.299	9761.2493	32.537498
-0.58426667	25253.215	11400.025	38.000083
-0.66302222	17123.131	9416.3059	31.387686
-0.67742222	10395.438	8012.2325	26.707442
-0.68017778	18017.105	9714.726	32.38242
-0.68611111	12959.411	8212.3168	27.374389
-0.62613333	17306.386	9454.8216	31.516072
-0.62895556	16034.385	9100.7264	30.335755
-0.64031111	25066.933	11357.901	37.859669
-0.66211111	16682.642	9386.7962	31.289321
-0.63235556	25637.961	11486.539	38.288464
-0.6538	25460.318	11446.675	38.155585
-0.64566667	24767.687	11289.902	37.633008
-0.65944444	9242.5748	7408.6641	24.695547
-0.59682222	26151.619	11601.035	38.670118
-0.49404444	22762.448	10823.232	36.077438
-0.57284444	10816.288	8615.2958	28.717653
-0.65504444	25225.528	11393.774	37.979246
-0.57971111	10130.17	8887.5056	29.625019
-0.57368889	23209.877	10929.087	36.43029
0.60193333	7831.5201	6665.7346	22.219115
0.59648889	23148.744	10914.684	36.38228
0.63953333	16413.593	9457.1071	31.52369
0.62015556	16836.067	9722.0892	32.406964
0.68766667	25618.69	11482.222	38.274072
0.66388889	17949.769	9612.5292	32.041764
0.61764444	16723.693	9348.1522	31.160507
0.67155556	13703.319	9697.7974	32.325991
0.64448889	12931.391	8723.2158	29.077386
0.67364444	7031.0429	8827.9675	29.426558
0.64311111	16990.231	10243.209	34.14403
0.62893333	16807.125	11390.422	37.968072
0.62851111	24030.756	11120.676	37.06892
0.67331111	25091.52	11363.469	37.878231
0.66593333	26356.728	11646.44	38.821468
0.64246667	26386.409	11652.996	38.843321
0.64402222	25139.807	11374.398	37.914661
0.67986667	7584.3499	7940.9346	26.469782
0.52828889	16545.607	11301.458	37.671525
0.70691111	24154.132	11149.187	37.163957
0.65604444	9044.9525	7314.1861	24.38062
0.6944	18664.476	9801.5457	32.671819
0.55348889	12549.193	8081.0845	26.936948
0.58917778	16212.028	11186.952	37.289839
0.67717778	17092.417	11486.688	38.28896
0.6644	17231.076	9417.6968	31.392323
0.63508889	17182.05	11516.767	38.389224
0.66506667	7517.3936	6484.8175	21.616058
0.63944444	6017.6566	6588.8042	21.962681
0.62833333	24832.808	11304.735	37.682449
0.68373333	26219.62	11616.108	38.720361
0.67217778	13589.911	8379.2344	27.930781
0.69106667	27202.415	11831.81	39.439367
0.66002222	26902.283	11766.357	39.22119
0.67233333	10704.829	8213.1421	27.37714
0.6766	17582.965	9935.4019	33.118006
0.66675556	27396.228	11873.885	39.579617
0.61897778	12881.333	8918.9658	29.729886
0.65095556	17281.578	11550.074	38.500248
0.64177778	17439.581	9483.7463	31.612488
0.62104444	17230.78	9550.24	31.834133
0.62128889	9849.7506	7603.894	25.346313
0.64477778	25287.99	11407.872	38.026238
0.65833333	26451.973	11667.465	38.891549
0.65473333	25746.717	11510.876	38.369588
0.62617778	16962.913	9758.6448	32.528816
0.60182222	12480.417	9815.3412	32.717804
0.68884444	26580	11695.666	38.985553
0.71171111	13522.464	8491.8538	28.306179
0.66473333	27255.132	11843.269	39.477565
0.64055556	25606.729	11479.541	38.265136
0.65782222	26461.498	11669.565	38.89855
0.65015556	25325.202	11416.262	38.054206
0.68002222	26530.827	11684.842	38.949474
0.65197778	10719.537	8385.2862	27.950954
0.63873333	25180.12	11383.514	37.945048
0.66008889	17029.954	11465.68	38.218934
0.67891111	25781.935	11518.746	38.395822
0.63122222	25561.1	11469.308	38.231028
0.62375556	25379.913	11428.587	38.095289
0.64531111	26027.579	11573.49	38.578301
0.5762	16846.699	10199.85	33.9995
0.61557778	16896.611	9339.7355	31.132452
0.63642222	25233.28	11395.524	37.985081
0.56397778	24636.116	11259.875	37.532918
0.55788889	14528.628	9171.3538	30.571179
0.68897778	12643.331	8104.3986	27.014662
0.67942222	26407.673	11657.691	38.858969
0.67846667	10727.599	7620.3567	25.401189
0.67735556	13343.381	8471.9401	28.2398
0.70666667	18100.832	9702.1431	32.340477
0.67124444	17736.539	9701.9963	32.339988
0.68804444	18089.757	9652.8616	32.176205
0.63606667	8815.3308	7601.4423	25.338141
0.69471111	27183.144	11827.619	39.425395
0.69095556	13602.869	10000.26	33.334198
0.6998	27798.693	11960.784	39.86928
0.57466667	17080.751	9508.5715	31.695238
0.66371111	25447.913	11443.887	38.14629
0.69753333	26451.087	11667.269	38.890898
0.67926667	27184.252	11827.859	39.426198
0.67126667	7758.1957	7002.2201	23.340734
0.668	17714.832	9972.5888	33.241963
0.6492	17584.737	9660.3884	32.201295
0.42255556	23609.02	11022.662	36.742206
0.56262222	10824.151	7823.4286	26.078095
0.62175556	24139.734	11145.863	37.152877
0.39866667	8748.807	7670.192	25.567307
-0.5084	9777.01	7104.4856	23.681619
-0.60708889	13705.386	8405.9176	28.019725
-0.61224444	23233.135	10934.561	36.448538
-0.66755556	25091.299	11363.419	37.878064
-0.59711111	25201.384	11388.32	37.961066
-0.59633333	15416.843	10909.148	36.363825
-0.64913333	8405.7773	6777.3484	22.591161
-0.67797778	26313.314	11636.845	38.789482
-0.70664444	18536.006	10008.009	33.360029
-0.63715556	8958.7152	8291.2846	27.637615
-0.65111111	25942.08	11554.465	38.514885
-0.66022222	26509.12	11680.061	38.933537
-0.59704444	24841.89	11306.802	37.689339
-0.62702222	24828.6	11303.777	37.679256
-0.58564444	24324.687	11188.48	37.294934
-0.66526667	17162.263	9398.2627	31.327542
-0.62495556	25779.056	11518.103	38.393677
-0.63602222	25624.006	11483.413	38.278042
-0.6554	23141.434	10912.961	36.376536
-0.67717778	10358.226	8261.9744	27.539915
-0.64588889	12725.175	9346.3711	31.15457
-0.68357778	16593.599	9271.8647	30.906216
-0.70264444	27124.89	11814.938	39.383127
-0.69508889	13766.225	9337.6949	31.12565
-0.67142222	27868.022	11975.69	39.918966
-0.65511111	17665.659	9635.6543	32.118848
-0.64804444	16776.41	11380.009	37.933363
-0.64404444	25583.25	11474.277	38.247589
-0.67324444	26193.704	11610.366	38.701221
-0.6732	17682.493	10449.805	34.832684
-0.64477778	26644.899	11709.936	39.033118
-0.575	25084.875	11361.965	37.873216
-0.66242222	25623.12	11483.214	38.277381
-0.55577778	25460.318	11446.676	38.155585
-0.57151111	11458.638	7680.4115	25.601372
-0.66088889	8134.809	7355.5797	24.518599
-0.60362222	25166.609	11380.46	37.934866
-0.66984444	17034.827	9415.4163	31.384721
-0.66928889	26566.488	11692.693	38.975643
-0.64564444	26155.606	11601.92	38.673066
-0.66253333	25897.78	11544.596	38.481986
-0.65031111	15427.032	8939.4164	29.798055
-0.64808889	17333.409	9495.8537	31.652846
-0.67651111	6592.6706	8291.5986	27.638662
-0.68375556	13671.645	9687.8939	32.29298
-0.6862	18556.384	9939.2391	33.130797
-0.69211111	27700.79	11939.703	39.799011
-0.63626667	26235.125	11619.542	38.731808
-0.59908889	16696.522	11352.881	37.842938
-0.68104444	26492.286	11676.352	38.921174
-0.70484444	18306.384	10137.731	33.792436
-0.6588	13713.508	8985.4057	29.951352
-0.65933333	17758.689	9984.926	33.283087
-0.607	23807.041	11068.791	36.895969
-0.58475556	16681.46	9423.7379	31.41246
-0.59991111	24322.472	11187.971	37.293235
-0.64942222	25208.915	11390.021	37.966738
-0.56591111	12228.129	11218.698	37.395661
0.60022222	15192.463	8842.4734	29.474911
0.6676	26043.527	11577.035	38.590118
0.69433333	18213.65	9698.5387	32.328462
0.59986667	26127.033	11595.581	38.651936
0.62888889	23933.518	11098.154	36.993845
0.60386667	12352.169	8533.0332	28.443444
0.65804444	8313.338	8259.2503	27.530834
0.61722222	17133.32	10286.252	34.287507
0.60677778	11479.902	7702.8607	25.676202
0.63515556	25022.633	11347.86	37.8262
0.62193333	21577.865	10537.842	35.126142
0.61066667	24516.728	11232.559	37.441864
0.63928889	16555.205	9322.0574	31.073525
0.68575556	17475.021	9590.3256	31.967752
0.64868889	17682.493	9963.4819	33.211606
0.57084444	9727.1282	7237.1352	24.123784
0.6424	16740.97	9314.9425	31.049808
0.65191111	16951.543	9340.7505	31.135835
0.62166667	8449.1175	6810.6739	22.702246
0.61442222	16732.405	9548.5124	31.828375
0.64164444	25318.114	11414.664	38.048881
0.64262222	12850.323	8733.8706	29.112902
0.62188889	16906.504	9893.465	32.978217
0.67853333	17707.744	11691.62	38.972068
0.665	17985.357	9623.8058	32.079353
0.64911111	24510.525	11231.138	37.437127
0.58206667	24031.643	11120.881	37.069603
0.6272	15503.966	9000.7946	30.002649
0.63442222	24652.286	11263.57	37.545233
0.61515556	8301.4508	6737.2333	22.457444
0.6484	12719.416	8093.4081	26.978027
0.64728889	26541.902	11687.281	38.957603
0.639	6564.8724	7149.2084	23.830695
0.6284	16953.462	10232.119	34.107064
0.67486667	26125.261	11595.188	38.650625
0.55704444	25521.23	11460.36	38.201201
0.66708889	16836.067	11400.225	38.00075
0.66366667	7331.2703	6585.7661	21.952554
0.63664444	25428.2	11439.453	38.131511
0.65071111	9149.4562	7732.0088	25.773363
0.67371111	13248.026	9549.7784	31.832595
0.62437778	10332.886	7800.6946	26.002315
0.6262	16733.882	9384.7503	31.282501
0.64362222	16349.653	9276.381	30.92127
0.62886667	17255.145	9438.7503	31.462501
0.59582222	24539.321	11237.733	37.459112
0.57095556	15743.186	9128.6774	30.428925
0.57244444	24124.23	11142.283	37.140943
0.67748889	25747.381	11511.025	38.370084
0.55257778	16482.406	9223.5064	30.745021
0.69584444	17318.494	9442.462	31.474873
0.63095556	26581.772	11696.056	38.986852
0.62402222	24651.178	11263.317	37.544389
0.65611111	17350.243	9493.3004	31.644335
0.68415556	25975.305	11561.862	38.539541
0.61508889	17299.445	11556.044	38.520146
0.62988889	17262.824	11543.806	38.479353
0.62511111	25255.209	11400.475	38.001583
0.70433333	17743.479	9980.6492	33.268831
0.67888889	26934.622	11773.427	39.244757
0.68442222	27263.77	11845.146	39.48382
0.66282222	6608.674	7229.2361	24.097454
0.65902222	17155.175	10292.811	34.309368
0.61931111	17573.072	9932.6062	33.108687
