# Mag 	 Suszeptibilitaet 	 Korrelationslaenge 	 x
0.44660741	29966.832	18934.475	42.076611
0.52603457	23152.28	16414.143	36.475873
0.56965926	49255.069	23935.491	53.189981
0.57914074	51787.512	24543.099	54.54022
0.59556543	49836.749	24076.41	53.503133
0.57238519	35210.469	20322.094	45.160208
0.52774321	25148.246	18973.922	42.164272
0.55234568	33043.101	19908.465	44.241033
0.50630123	24452.788	19505.614	43.345808
0.47969383	30022.398	18708.003	41.57334
-0.5294321	30758.427	18915.686	42.034858
0.51470617	19409.807	17243.695	38.319322
0.56394074	33170.697	19675.131	43.722512
0.5914963	50207.85	24165.884	53.701965
0.52250864	51817.279	24550.152	54.555893
0.58741728	33577.74	19764.172	43.920382
0.53577284	32812.311	19543.877	43.430838
0.54432593	8866.2649	10411.663	23.137029
0.59441975	30620.688	23113.727	51.363838
0.56731852	16409.022	19538.36	43.418578
-0.58076049	33776.521	19906.881	44.237513
-0.54289383	13307.238	14229.142	31.620315
-0.55740247	12307.373	16137.691	35.861536
-0.55007407	14414.4	14178.168	31.507039
-0.58444444	13136.13	14929.096	33.175769
-0.51397531	13860.693	16836.791	37.415092
-0.53076543	10397.898	12186.144	27.080321
-0.59203951	23960.412	18287.423	40.638718
-0.60229136	55085.751	25312.586	56.250191
-0.60344691	55032.611	25300.374	56.223053
-0.57037037	26214.914	20164.3	44.809555
-0.55091358	31871.952	23581.251	52.40278
-0.57908148	48296.115	23701.344	52.669654
-0.56382222	49700.48	24043.471	53.429936
-0.50200494	16071.73	16835.501	37.412224
-0.4906963	46425.173	23237.727	51.639393
-0.56979753	9899.5239	13222.972	29.384382
-0.59948642	10608.431	12457.039	27.682308
-0.55820247	26705.637	18448.133	40.99585
-0.58781235	51574.95	24492.679	54.428175
0.093511111	21575.837	17016.604	37.814676
0.62228148	38402.28	21134.692	46.965981
0.59051852	26072.582	24627.702	54.728227
0.51637531	50531.323	24243.606	53.87468
-0.39555556	25054.18	17185.914	38.190921
0.33991111	10233.258	11527.388	25.616419
-0.43492346	21239.736	16161.82	35.915155
-0.56001975	7721.9835	10546.055	23.435678
-0.29937778	24732.382	17517.173	38.927052
-0.61221728	17957.079	14781.92	32.848712
-0.63590123	35076.846	24738.467	54.97437
-0.52781235	25356.177	19301.266	42.891702
-0.48709136	15833.591	14994.344	33.320765
-0.51078519	31294.683	19094.007	42.431126
-0.5465284	46997.59	23380.547	51.956772
-0.55597037	22786.47	18799.943	41.777651
-0.60639012	17407.078	14787.807	32.861793
-0.5412642	51675.498	24516.542	54.481205
-0.53379753	24324.678	17568.512	39.041138
-0.48102716	13545.945	13773.22	30.607157
0.14870123	8198.337	9778.6816	21.730403
0.47280988	2264.2263	5692.9442	12.650987
0.54406914	45518.035	23009.577	51.132393
0.40440494	30902.193	18959.282	42.131738
0.4901037	18790.922	15306.409	34.014242
0.54018765	7079.7801	10187.995	22.639988
-0.3677037	24349.727	21726.426	48.280948
-0.46550123	7027.398	9671.9538	21.493231
0.47832099	7271.8695	10130.416	22.512035
-0.55962469	42557.676	22248.762	49.441693
-0.46852346	48562.479	23766.614	52.814697
-0.5912	19210.577	15047.477	33.438837
-0.39413333	23033.761	18925.475	42.056612
0.5589037	46134.333	23164.825	51.477388
0.51316543	45506.128	23006.567	51.125705
0.58927407	20298.524	16549.634	36.776964
0.57651358	25323.764	17584.964	39.077698
0.5488	49406.553	23972.27	53.271711
0.51854815	20177.955	15750.785	35.001743
0.59839012	52224.102	24646.336	54.769636
0.45017284	23457.341	18324.939	40.722086
0.53047901	29771.763	18609.015	41.353367
-0.45534815	15350.99	13980.746	31.068324
0.31837037	19104.928	18264.455	40.587678
0.54268642	20472.984	15628.131	34.729181
-0.51359012	14850.038	14232.593	31.627983
-0.47956543	18137.183	15559.517	34.576703
-0.57744198	11119.962	12060.131	26.800291
-0.56355556	32187.708	19355.441	43.012091
-0.50781235	19178.032	15675.359	34.834131
-0.55420247	20215.175	17231.421	38.292046
-0.63159506	15316.56	14521.145	32.26921
-0.5248	51468.448	24467.377	54.37195
-0.61371852	26378.305	18144.412	40.320916
-0.57686914	35357.175	24837.123	55.193607
-0.46756543	19910.533	16041.41	35.647577
-0.5835358	31808.448	23557.747	52.350549
-0.59921975	35845.95	20423	45.384444
-0.53283951	24731.17	20772.258	46.160573
-0.59113086	51073.974	24373.433	54.163185
-0.46148148	31604.265	19173.14	42.606977
0.3532642	26752.714	18218.557	40.485682
-0.48420741	31706.798	19245.525	42.767834
0.53048889	21987.084	16865.171	37.478157
0.43744198	46882.49	23351.9	51.89311
0.52291358	27413.442	17856.67	39.681489
0.57409383	50236.515	24172.782	53.717293
0.51875556	50013.59	24119.089	53.597975
0.59304691	32779.236	20710.54	46.023422
0.57235556	52158.173	24630.774	54.735054
0.55317531	19919.97	15969.777	35.488393
0.55739259	20481.892	15680.01	34.844466
0.58040494	34992.762	20174.752	44.832781
0.52568889	49597.065	24018.444	53.37432
0.59601975	26647.315	17622.664	39.161476
0.60232099	34727.574	20146.711	44.770468
0.52428642	33675.495	19796.967	43.99326
-0.55333333	34531.954	20698.596	45.99688
-0.63682963	35471.982	20363.743	45.252762
-0.51980247	52955.942	24818.426	55.152057
-0.59182222	14703.444	16016.854	35.59301
-0.57169383	17065.524	16305.771	36.235046
-0.57734321	19003.925	16983.913	37.742028
-0.44865185	24180.03	21213.113	47.140251
-0.60075062	24572.079	18159.736	40.354969
-0.62540247	52863.552	24796.766	55.103925
-0.62265679	36863.19	20712.87	46.028599
-0.53454815	10259.115	13675.841	30.390757
