# Mag 	 Suszeptibilitaet 	 Korrelationslaenge 	 x
-0.62808163	17733.36	13634.59	38.955971
-0.66917551	17682.411	11573.334	33.06667
-0.69041633	24396.764	13638.33	38.966658
-0.67257143	37136.382	16110.251	46.02929
-0.65133061	36653.31	16005.127	45.728934
-0.68246531	36169.794	15899.21	45.426314
-0.69302857	37440.966	16176.183	46.217665
-0.68039184	25189.896	14073.123	40.208923
-0.6712	35308.878	15708.853	44.882438
-0.60388571	35222.742	15689.681	44.827659
-0.65866122	34254.378	15472.503	44.207151
-0.67755102	36921.042	16063.475	45.895642
-0.67237551	37405.446	16168.508	46.195737
-0.66914286	36170.016	15899.259	45.426453
-0.65023673	35100.42	15662.413	44.749752
-0.7036898	18427.554	16049.125	45.854644
-0.62951837	36637.77	16001.734	45.719239
-0.67041633	35545.53	15761.408	45.032595
-0.69152653	37197.654	16123.536	46.067246
-0.61423673	36354.276	15939.705	45.542014
-0.6629551	35954.676	15851.859	45.291027
-0.69493878	36628.89	15999.794	45.713698
-0.67528163	36999.408	16080.513	45.944324
-0.62432653	35795.946	15816.83	45.190943
-0.6570449	33171.24	15225.914	43.502612
-0.67838367	36173.346	15899.99	45.428544
-0.64826122	11573.526	10055.73	28.730658
-0.66723265	24093.512	13296.743	37.990695
-0.69244082	36857.772	16049.705	45.856301
-0.60235102	35825.916	15823.45	45.209857
-0.63399184	23121.448	12892.143	36.834695
-0.63795918	35197.434	15684.043	44.811551
-0.60582857	17519.574	13147.51	37.564313
-0.66922449	35422.986	15734.216	44.954903
-0.65689796	24272.148	13026.277	37.217934
-0.68587755	37214.082	16127.096	46.077418
-0.65750204	36073.224	15877.971	45.365631
-0.68618776	35549.526	15762.294	45.035126
-0.70060408	25125.516	13536.295	38.67513
-0.68850612	37560.846	16202.059	46.291597
-0.63962449	23886.608	15824.332	45.212378
-0.64040816	35424.54	15734.561	44.955889
-0.67859592	36168.462	15898.917	45.425477
-0.65511837	24663.016	13259.393	37.88398
-0.67477551	9124.2	9065.6808	25.901945
-0.70832653	14889.718	10412.756	29.75073
-0.66151837	24867.996	16146.134	46.131811
-0.67379592	36182.448	15901.991	45.434259
-0.57118367	14119.999	10266.84	29.333827
-0.61603265	32769.198	15133.362	43.238178
-0.67722449	13790.995	11094.678	31.699081
-0.66166531	23935.004	12997.4	37.135429
-0.65472653	35707.59	15797.297	45.135135
-0.67131429	24394.248	13066.833	37.333809
-0.65222857	17923.281	12923.448	36.924138
-0.65562449	10025.393	11097.238	31.706393
-0.67928163	10648.452	10008.924	28.596925
-0.65990204	35933.586	15847.21	45.277742
-0.65882449	17364.396	13034.499	37.241427
-0.69402449	36884.856	16055.601	45.873146
