# Mag 	 Suszeptibilitaet 	 Korrelationslaenge 	 x
0.55743673	14556.418	11698.659	33.424741
0.60053878	10584.294	9050.8489	25.859568
0.55286531	30728.88	14704.426	42.012646
0.53484082	15618.897	10640.719	30.402055
0.60174694	32102.154	15029.406	42.941159
0.57364898	20167.077	12441.949	35.548426
0.52612245	30553.583	14662.424	41.892641
0.55590204	10419.066	9614.8731	27.471066
0.58076735	16778.396	12548.393	35.852553
0.57746939	21645.75	13089.877	37.399649
0.57794286	32318.465	15079.956	43.085588
0.59306122	13064.008	10152.291	29.006544
0.6445551	11124.813	9166.4968	26.189991
0.51564082	10552.248	9109.0434	26.025838
0.45102041	29573.019	14425.223	41.214924
0.56721633	15023.878	13005.417	37.158336
0.50973061	12628.035	12217.849	34.908141
0.58339592	30074.436	14547.001	41.562859
0.52146939	29730.677	14463.624	41.324639
0.14499592	7389.543	7224.0056	20.640016
-0.45727347	22906.569	12695.648	36.273279
-0.58321633	8590.428	8847.4666	25.278476
-0.58047347	30964.815	14760.768	42.173623
-0.44577959	27676.719	13955.07	39.87163
0.47807347	11386.473	9569.0826	27.340236
-0.35848163	6597.4803	7233.3811	20.666803
0.5044898	7757.141	7886.6496	22.533285
0.54133878	18092.613	11316.081	32.331661
0.57106939	28133.816	14069.836	40.199531
0.56721633	18183.606	11504.657	32.870449
0.54106122	8810.298	8435.8527	24.102436
0.5340898	11299.743	10657.682	30.45052
-0.53557551	20238.041	11934.106	34.097446
-0.6042449	11899.768	9664.3306	27.612373
-0.51684898	19739.013	12910.011	36.885745
0.33453061	24426.843	13110.172	37.457635
-0.49358367	15894.875	10976.858	31.362451
-0.59688163	5764.7079	7161.3969	20.461134
-0.51937959	9654.8865	8627.0018	24.648577
0.094579592	19565.259	11733.235	33.523528
0.6176	14184.692	10069.864	28.771039
0.60537143	33754.361	15411.314	44.032324
0.48533878	18777.486	11504.301	32.869432
-0.45841633	16231.181	10966.091	31.331689
-0.57188571	8298.234	9406.6323	26.876092
-0.59691429	31650.35	14923.269	42.637912
-0.42486531	30423.708	14631.229	41.803511
-0.60546939	13586.108	9890.9063	28.259732
-0.57428571	32088.483	15026.205	42.932014
-0.5333551	19755.183	11793	33.694285
-0.55454694	27521.487	13915.88	39.759656
-0.5467102	20110.482	11954.262	34.155035
-0.47639184	6224.911	7830.7586	22.373596
0.53937959	15460.931	10818.511	30.91003
0.52068571	18744.999	14065.755	40.187872
0.65511837	30675.96	14691.759	41.976455
0.62106122	22837.626	13886.396	39.675418
0.61923265	9934.974	10446.317	29.84662
0.63026939	33735.618	15407.034	44.020098
0.58481633	19286.988	11724.82	33.499486
0.57191837	27643.203	13946.618	39.847479
0.54713469	12540.629	10344.225	29.554929
-0.51043265	12241.131	10200.008	29.142881
0.4978449	19210.952	12143.446	34.695559
-0.55185306	11479.356	9917.1852	28.334815
0.064277551	8850.744	8034.2308	22.954945
-0.54809796	5079.753	6012.4744	17.178498
0.43302857	13792.496	9851.5528	28.147294
0.52897959	27602.411	13936.324	39.818068
-0.53239184	12425.69	10516.023	30.04578
-0.62287347	8606.556	7882.2001	22.520572
-0.56303673	30891.829	14743.362	42.123891
-0.45985306	14475.164	10540.87	30.116773
-0.66669388	15554.401	10836.128	30.960366
-0.62349388	17517.623	11226.901	32.07686
-0.55426939	28432.593	14144.349	40.412425
-0.59283265	31299.534	14840.333	42.400952
-0.40519184	19006.071	11575.234	33.072097
-0.56532245	18917.43	12050.301	34.429431
-0.55005714	20693.631	13218.504	37.767154
-0.5949551	12114.27	10361.936	29.605531
-0.54444082	14817.38	11848.587	33.853106
-0.54924082	7686.7402	8759.7712	25.027918
-0.57841633	18623.871	14020.236	40.057817
-0.44102857	13861.181	9896.8885	28.276824
0.49090612	26053.545	13539.672	38.684778
-0.60060408	10589.678	10973.747	31.353564
-0.4779102	20919.129	14859.088	42.454537
-0.53433469	12658.64	10566.694	30.190555
-0.55477551	14446.058	12159.365	34.741042
-0.57302857	10378.788	10664.098	30.468853
-0.61395918	13183.695	9698.6594	27.710455
-0.47137959	12485.68	9576.4995	27.361427
-0.63036735	31033.611	14777.157	42.220448
-0.64324898	34498.768	15580.325	44.515214
-0.62313469	33387.669	15327.374	43.792498
-0.60579592	34319.061	15539.692	44.39912
-0.59182041	33066.621	15253.504	43.58144
-0.3917551	18452.616	12482.247	35.663563
-0.44542041	13543	11272.274	32.206497
-0.59503673	8382.087	8526.6149	24.361757
0.52142041	27406.533	13886.787	39.676535
0.57297959	20429.766	14684.259	41.955026
-0.4690449	15565.889	10864.287	31.040821
0.52017959	9476.3183	8731.3412	24.946689
0.39417143	5487.0984	6763.1447	19.32327
-0.47482449	5078.241	6922.6864	19.779104
-0.56586122	14337.792	10514.265	30.040756
0.4416	17387.417	11177.939	31.936968
-0.30697143	7080.255	8072.0336	23.062953
0.31892245	17324.023	11041.394	31.54684
0.4333551	5675.7068	6480.3156	18.515187
-0.58097959	27888.252	14008.298	40.023709
-0.53570612	18868.773	12034.793	34.385124
-0.57431837	19544.973	12248.543	34.995836
-0.61813878	15816.465	10640.493	30.401408
-0.5232	21943.131	12440.977	35.545648
-0.61257143	15574.136	11239.768	32.113623
-0.53617959	19592.895	12453.699	35.581999
-0.62226939	31534.807	14896.005	42.560014
-0.48514286	18122.601	11485.342	32.815263
-0.38261224	14199.097	11541.995	32.977127
-0.55056327	6088.789	7538.2404	21.53783
0.56300408	11884.068	9355.8185	26.73091
0.49965714	14898.744	10260.157	29.314735
0.37954286	3648.2552	5466.8078	15.619451
-0.10308571	7513.023	7971.86	22.776743
-0.34496327	5824.8603	6828.8103	19.510887
-0.5069551	18189.192	13855.655	39.587586
-0.5540898	21062.601	12174.341	34.783832
-0.59990204	30362.85	14616.587	41.761678
-0.57746939	32205.789	15053.646	43.010416
-0.60125714	19893.657	11865.361	33.901032
-0.55229388	21654.423	12344.228	35.269224
-0.60519184	29262.114	14349.196	40.997702
-0.57980408	16688.212	10892.761	31.122173
-0.55204898	18990.93	11640.783	33.259381
-0.5299102	19704.174	12489.015	35.682901
-0.54145306	18803.211	14087.579	40.250225
-0.60865306	11857.784	10586.589	30.247398
-0.5541551	28719.243	14215.47	40.615627
-0.51382857	19786.788	11916.807	34.04802
-0.60964898	30359.542	14615.791	41.759403
-0.54084898	20425.356	11992.046	34.262989
-0.57774694	18468.492	11418.786	32.625104
-0.56236735	20993.07	12167.183	34.763381
-0.47162449	11938.928	11281.896	32.233987
-0.59497143	21186.081	12251.233	35.003523
-0.64476735	21916.818	12418.865	35.482471
-0.45714286	29943.459	14515.29	41.472257
-0.53902041	11429.573	10848.499	30.995712
-0.40138776	6887.7585	7506.9111	21.448317
-0.14163265	6989.752	7345.2133	20.986324
0.45057959	9149.9231	9311.8904	26.605401
-0.55216327	27879.726	14006.157	40.017591
-0.55160816	20405.658	12152.478	34.721364
-0.5608	12713.765	9706.8429	27.733837
-0.51216327	6783.8479	7231.0388	20.660111
0.57743673	16164.635	12314.801	35.185145
0.51756735	31073.081	14786.55	42.247287
0.5508898	20655.117	12057.072	34.448776
0.59444898	8625.834	8206.7725	23.447922
0.51745306	12190.122	9636.0456	27.531559
0.60039184	10024.959	8486.1004	24.246001
0.57626122	16790.855	11621.641	33.204688
0.54421224	12467.335	10472.721	29.922059
-0.31506939	18520.787	11417.337	32.620963
0.52262857	6753.2735	8357.2485	23.877853
0.31054694	7019.397	7080.8728	20.231065
0.5811102	10227.924	8865.838	25.330966
0.46032653	15376.127	10513.317	30.038049
0.64298776	9167.655	8816.8358	25.190959
0.53309388	32016.379	15009.314	42.883753
-0.56106122	8460.879	8396.2567	23.989305
-0.62902857	21590.625	12329.134	35.226096
-0.59892245	32643.261	15155.542	43.30155
-0.60977959	33507.401	15354.832	43.87095
-0.59617959	22180.389	12556.295	35.875129
-0.56666122	21740.124	15147.862	43.279607
-0.64396735	9853.389	9935.0714	28.385918
-0.59366531	33961.63	15458.558	44.167309
-0.59902041	15977.43	10758.819	30.739482
-0.58468571	21559.902	13492.344	38.549553
0.50770612	17365.808	11063.422	31.609778
0.55516735	11497.84	9052.4364	25.864104
0.61209796	13073.798	12382.966	35.379902
0.54084898	20411.538	12035.772	34.387921
-0.47165714	25716.18	13451.724	38.433497
0.40491429	5396.328	6426.9448	18.362699
-0.63110204	28393.05	14134.511	40.384317
-0.61903673	34187.423	15509.861	44.313887
-0.28955102	13796.575	10672.526	30.492932
0.59053061	7797.8943	8229.8113	23.513747
0.38439184	28781.424	14230.851	40.659575
-0.46173061	19686.13	11783.004	33.665726
0.42945306	15238.931	10355.433	29.586951
-0.51453061	9845.6006	8749.0234	24.99721
-0.57268571	30300.228	14601.506	41.71859
-0.61317551	21574.896	15090.19	43.114828
-0.32261224	14280.131	11597.136	33.134674
0.34589388	11782.932	9156.6969	26.161991
0.49678367	7872.858	10402.604	29.721725
0.5756898	11666.302	10468.086	29.908818
0.50416327	30605.18	14674.8	41.927999
0.47036735	14665.896	11872.127	33.920364
0.57681633	15548.117	12082.799	34.522282
0.55324082	21106.848	12448.753	35.567867
0.57637551	15793.643	10695.752	30.559292
0.56084898	30864.929	14736.941	42.105546
0.63116735	21226.947	12242.533	34.978667
0.58512653	16476.862	12556.804	35.876584
0.51116735	12000.668	9199.5078	26.284308
0.52620408	14246.174	10014.374	28.612497
0.52047347	29053.742	14298.015	40.851471
-0.53291429	18527.072	12205.987	34.874249
-0.55066122	8558.487	8929.6379	25.513251
0.43330612	8398.992	8584.8281	24.52808
0.52968163	10918.089	8835.5873	25.244535
0.4816	11961.419	9678.5881	27.653109
0.5421551	14869.969	10458.291	29.88083
0.59833469	15745.133	13313.937	38.039821
0.58119184	13174.787	10168.751	29.053575
0.45307755	19422.081	12399.294	35.426553
0.53755102	29375.892	14377.065	41.07733
-0.4948898	9606.4684	8810.9401	25.174114
-0.57263673	18915.96	11871.301	33.918002
-0.57991837	16146.333	10699.153	30.569008
-0.64026122	15570.608	12819.507	36.627163
-0.56835918	32642.82	15155.44	43.301257
-0.53841633	20477.1	12005.535	34.30153
0.28197551	11196.329	9305.7785	26.587939
-0.48677551	5718.4871	6510.4745	18.601356
-0.58715102	27817.839	13990.602	39.97315
-0.45492245	14727.967	11756.899	33.59114
-0.56323265	6957.9878	8036.4846	22.961385
0.53087347	6542.3085	7272.6329	20.778951
-0.62992653	24015.537	12999.337	37.140962
-0.68981224	32571.819	15138.949	43.25414
-0.63591837	35118.815	15719.714	44.913468
-0.60115918	13362.212	10628.816	30.368046
-0.4936	19640.964	11831.926	33.805502
-0.47075918	14710.106	10225.867	29.216764
-0.61590204	30862.062	14736.257	42.103592
-0.54674286	21893.886	12421.015	35.488615
-0.56868571	15985.588	10745.617	30.701764
-0.6091102	32731.902	15176.105	43.360301
-0.60210612	32988.344	15235.439	43.529825
-0.62734694	32666.193	15160.865	43.316757
-0.58862041	9040.374	8643.3006	24.695145
-0.5256	29064.105	14300.565	40.858757
-0.52411429	7908.4971	7908.1356	22.594673
0.21916735	7730.338	7466.8404	21.33383
-0.32922449	9453.1106	8415.1673	24.043335
0.46741224	17929.517	11250.27	32.143629
0.4900898	7786.863	8621.5059	24.632874
0.43353469	29053.962	14298.069	40.851627
0.41699592	13647.517	9832.8421	28.093835
-0.47435102	27358.317	13874.566	39.641618
-0.48452245	10847.63	9053.6441	25.867555
-0.56426122	7184.4412	8088.1814	23.10909
-0.59720816	28907.991	14262.106	40.748875
-0.46667755	29978.077	14523.678	41.496223
-0.58659592	29525.611	14413.657	41.181876
-0.59567347	21112.14	12189.692	34.827691
-0.54754286	15733.998	12220.01	34.914315
-0.61191837	15224.092	11337.771	32.393631
-0.57356735	9745.911	11715.221	33.472061
-0.62484898	16516.001	11040.326	31.543789
-0.62617143	16458.01	10950.812	31.288035
-0.56958367	22367.814	12589.178	35.96908
-0.52684082	14165.14	12040.558	34.401594
-0.61510204	31979.556	15000.679	42.859084
-0.62101224	33737.823	15407.538	44.021536
-0.59833469	32319.787	15080.265	43.08647
-0.57900408	21723.66	12374.399	35.355427
-0.56636735	20106.954	12038.658	34.396167
-0.59773061	14031.65	10474.018	29.925766
-0.58917551	15554.952	10987.056	31.391589
-0.58161633	32687.141	15165.725	43.330643
-0.58275918	32437.314	15107.658	43.164738
-0.63301224	9159.066	8695.8154	24.845187
-0.5112	6523.1397	8179.0697	23.368771
-0.52130612	19197.465	12327.385	35.221101
0.55046531	13412.28	10912.99	31.17997
0.6373551	20107.836	14568.103	41.623153
0.62540408	21933.87	12615.722	36.044919
0.62411429	22565.823	12679.308	36.226593
0.55559184	32257.607	15065.751	43.045003
0.52169796	18556.692	13994.927	39.985504
0.56166531	8021.412	7932.06	22.663029
0.56873469	14359.511	10084.277	28.812219
0.63289796	16306.195	10792.815	30.836614
0.63913469	22143.492	12486.493	35.675694
0.59596735	16740.581	12538.805	35.825157
0.59141224	32871.478	15208.428	43.452652
0.53820408	7683.1571	8874.6622	25.356178
0.47257143	19481.616	11737.727	33.536362
0.47789388	11112.494	9153.7854	26.153673
0.56318367	19134.696	12710.851	36.316717
0.60755918	21888.888	12510.039	35.742969
0.52777143	10637.582	9660.8736	27.602496
0.59990204	31524.444	14893.557	42.55302
0.62408163	9041.697	8803.8362	25.153818
0.66385306	33705.63	15400.185	44.000529
0.67604898	22483.797	15404.768	44.013624
