# Mag 	 Suszeptibilitaet 	 Korrelationslaenge 	 x
-0.681216	19130.069	8268.5237	33.074095
-0.647776	17600.168	7931.0031	31.724013
-0.62096	17647.791	7941.7257	31.766903
-0.64096	17224.061	7845.8047	31.383219
-0.690912	12440.474	8166.4592	32.665837
-0.653024	9447.861	6780.684	27.122736
-0.591776	17746.137	7963.8235	31.855294
-0.675936	11344.639	6476.2319	25.904927
-0.689536	18783.422	8193.2661	32.773064
-0.6664	18289.477	8084.8198	32.339279
-0.587968	10392.632	6151.5782	24.606313
-0.60576	10826.329	6400.559	25.602236
-0.326144	7269.4085	5118.4227	20.473691
-0.609216	14733.294	7256.3756	29.025502
-0.685088	12101.431	8054.4095	32.217638
-0.643616	9073.969	5914.2816	23.657126
-0.630944	9087.702	6121.5948	24.486379
-0.661984	8844.495	6036.4854	24.145941
-0.67328	17370.695	7879.1306	31.516522
-0.643936	18403.77	8110.0422	32.440169
-0.612864	17659.531	7944.3667	31.777467
-0.630016	18149.71	8053.8688	32.215475
-0.707584	18445.634	8119.2611	32.477044
-0.696704	13004.413	6894.3151	27.57726
-0.68416	19118.994	8266.1299	33.06452
-0.664896	18069.97	8036.1572	32.144629
-0.710272	19456.117	8338.6893	33.354757
-0.657184	18844.112	8206.4921	32.825968
-0.62784	12101.726	6613.256	26.453024
-0.646976	18281.281	8083.0082	32.332033
-0.624576	16527.887	7685.6106	30.742442
-0.592096	16770.873	7741.8996	30.967599
-0.60896	15017.922	7326.13	29.30452
-0.537152	5665.527	5591.1959	22.364784
-0.689632	11297.829	6462.8568	25.851427
-0.69392	19068.049	8255.1095	33.020438
-0.703872	6348.7068	5849.9164	23.399666
-0.69024	9464.9165	8225.1362	32.900545
-0.70576	18851.644	8208.1317	32.832527
-0.715808	13200.219	7173.8353	28.695341
-0.714432	9751.4268	6219.0665	24.876266
-0.606784	18501.452	8131.5366	32.526147
-0.618336	8120.3008	6237.2173	24.948869
-0.588	8594.4215	7837.7793	31.351117
-0.651648	10936.636	6406.2218	25.624887
-0.565696	10862.655	6249.6101	24.99844
-0.620224	16003.375	7562.6761	30.250705
-0.649792	12023.315	6634.5333	26.538133
-0.648256	18071.299	8036.4527	32.145811
-0.697856	18400.891	8109.4077	32.437631
-0.652704	6105.6475	6708.5479	26.834191
-0.594816	17292.727	7861.4281	31.445712
-0.641248	11573.08	7045.0213	28.180085
-0.63632	17930.425	8005.0675	32.02027
-0.670176	18212.616	8067.8139	32.271256
-0.68096	19325.211	8310.5894	33.242357
-0.60592	9029.5583	7185.559	28.742236
-0.442304	8125.3953	5635.6423	22.542569
-0.615136	16081.565	7581.129	30.324516
-0.646112	12033.947	6564.1879	26.256752
-0.527424	16369.958	7648.8034	30.595214
-0.650144	16946.301	7782.2858	31.129143
-0.568896	11695.052	6525.6743	26.102697
-0.669632	4356.2405	4444.535	17.77814
-0.63888	17826.541	7981.8444	31.927377
-0.582336	15693.94	7489.2047	29.956819
-0.55808	10386.578	6095.1932	24.380773
-0.635648	5251.322	4440.072	17.760288
-0.678048	18084.81	8039.4565	32.157826
-0.63584	18277.072	8082.0778	32.328311
-0.645056	16950.066	7783.1501	31.1326
-0.649344	11944.166	6823.9907	27.295963
-0.637888	17443.125	7895.5403	31.582161
-0.664896	18015.481	8024.0318	32.096127
-0.624768	7062.306	5106.9584	20.427833
-0.633696	11645.141	7901.1028	31.604411
-0.646496	18657.388	8165.7321	32.662929
-0.6592	17865.968	7990.6662	31.962665
-0.703104	12804.177	8284.9743	33.139897
-0.669696	19340.051	8313.7798	33.255119
-0.663392	9102.4317	5745.6956	22.982782
-0.659872	12261.649	6642.8295	26.571318
