#________________MONTE CARLO 2D ISING MODEL________________
#Lattice Size: 250 x 250	 Measurements: 10000
#Sweep for temperature 2.275000
#temperature | magnetization | magnetization**2 | magnetization**4 | energy | energy**2 | clustersize | gk | xi
2.275000	-0.331616	0.109969	0.012093	-1.386368	1.922016	991	855.240426	15.853045
2.275000	0.430560	0.185382	0.034366	-1.380928	1.906962	29597	149.060550	559.265033
2.275000	0.337376	0.113823	0.012956	-1.390080	1.932322	14663	224.493227	319.103149
2.275000	-0.407904	0.166386	0.027684	-1.396800	1.951050	29916	218.440520	463.943773
2.275000	0.533856	0.285002	0.081226	-1.391872	1.937308	26315	257.708740	400.102837
2.275000	0.287840	0.082852	0.006864	-1.403840	1.970767	7	6.992423	1.309770
2.275000	0.416832	0.173749	0.030189	-1.403520	1.969868	1471	1172.469072	20.077773
2.275000	0.256896	0.065996	0.004355	-1.397952	1.954270	64	63.644693	2.972982
2.275000	0.105120	0.011050	0.000122	-1.414016	1.999441	3669	1666.165673	43.624955
2.275000	-0.464384	0.215652	0.046506	-1.394368	1.944262	30418	101.304649	688.331766
2.275000	-0.163520	0.026739	0.000715	-1.385088	1.918469	1539	1150.856954	23.107704
2.275000	0.122304	0.014958	0.000224	-1.375168	1.891087	1	1.000000	0.000001
2.275000	-0.340352	0.115839	0.013419	-1.381888	1.909614	425	402.629691	9.378959
2.275000	-0.351008	0.123207	0.015180	-1.386432	1.922194	23821	711.754770	226.724920
2.275000	0.512832	0.262997	0.069167	-1.399680	1.959104	32110	778.017453	252.505498
2.275000	-0.462656	0.214051	0.045818	-1.410560	1.989680	26132	169.921605	491.832245
2.275000	-0.581600	0.338259	0.114419	-1.396224	1.949441	32626	213.110481	490.713539
2.275000	0.419104	0.175648	0.030852	-1.395648	1.947833	1	1.000000	0.000000
2.275000	-0.505920	0.255955	0.065513	-1.386560	1.922549	453	415.786482	11.903831
2.275000	0.427616	0.182855	0.033436	-1.397504	1.953017	2521	1781.788439	25.628777
2.275000	0.599936	0.359923	0.129545	-1.415808	2.004512	11	10.972120	2.005731
2.275000	-0.602688	0.363233	0.131938	-1.420352	2.017400	191	180.990339	9.357365
2.275000	-0.490848	0.240932	0.058048	-1.429184	2.042567	2	1.999684	0.500039
2.275000	-0.547648	0.299918	0.089951	-1.429504	2.043482	1	1.000000	0.000000
2.275000	-0.230528	0.053143	0.002824	-1.409408	1.986431	1940	1622.943992	17.586839
2.275000	0.565376	0.319650	0.102176	-1.419904	2.016127	30853	189.431812	506.240002
2.275000	0.236096	0.055741	0.003107	-1.409152	1.985709	9222	405.922079	185.433392
2.275000	0.454592	0.206654	0.042706	-1.413504	1.997994	1734	1275.231899	23.865668
2.275000	-0.383584	0.147137	0.021649	-1.403456	1.969689	30941	136.360011	598.048115
2.275000	-0.507040	0.257090	0.066095	-1.406656	1.978681	28988	101.936553	669.808693
2.275000	-0.490912	0.240995	0.058078	-1.415680	2.004150	31470	424.370997	340.328998
2.275000	0.562784	0.316726	0.100315	-1.406400	1.977961	35283	144.481472	620.522045
2.275000	0.516032	0.266289	0.070910	-1.410112	1.988416	34855	77.615541	842.259045
2.275000	-0.182944	0.033469	0.001120	-1.378688	1.900781	333	322.480108	7.186637
2.275000	0.214752	0.046118	0.002127	-1.376384	1.894433	24	23.948488	1.845382
2.275000	0.301408	0.090847	0.008253	-1.376896	1.895843	658	489.477551	23.347160
2.275000	0.310112	0.096169	0.009249	-1.377984	1.898840	11704	1016.628626	129.010736
2.275000	-0.223584	0.049990	0.002499	-1.372672	1.884228	3	2.998737	0.816626
2.275000	0.442112	0.195463	0.038206	-1.395072	1.946226	24	23.869335	2.943949
2.275000	-0.117472	0.013800	0.000190	-1.384576	1.917051	26	25.926815	2.114021
2.275000	-0.251040	0.063021	0.003972	-1.387712	1.925745	222	212.979795	8.188617
2.275000	0.400704	0.160564	0.025781	-1.387072	1.923969	1	1.000000	0.000001
2.275000	0.337248	0.113736	0.012936	-1.392896	1.940159	2	1.999684	0.500039
2.275000	-0.461536	0.213015	0.045376	-1.401600	1.964483	25911	725.026490	234.516824
2.275000	-0.485728	0.235932	0.055664	-1.381056	1.907316	32	31.757283	3.478568
2.275000	-0.318432	0.101399	0.010282	-1.395520	1.947476	7	6.993145	1.245782
2.275000	0.288224	0.083073	0.006901	-1.382848	1.912269	15967	90.148129	528.050440
2.275000	0.479840	0.230246	0.053013	-1.384640	1.917228	1	1.000000	-nan
2.275000	0.515296	0.265530	0.070506	-1.413952	1.999260	32557	715.210184	265.493236
2.275000	-0.579264	0.335547	0.112592	-1.412032	1.993834	3	2.999579	0.471438
2.275000	0.517536	0.267844	0.071740	-1.416064	2.005237	1	1.000000	0.000000
2.275000	0.461824	0.213281	0.045489	-1.405248	1.974722	50	49.794566	2.555741
2.275000	0.553696	0.306579	0.093991	-1.416320	2.005962	18	17.944173	2.219384
2.275000	0.108416	0.011754	0.000138	-1.400704	1.961972	8	7.992423	1.225116
2.275000	0.406624	0.165343	0.027338	-1.384448	1.916696	17731	1554.878606	128.339554
2.275000	0.126208	0.015928	0.000254	-1.411840	1.993292	2277	1094.536577	41.357120
2.275000	-0.403104	0.162493	0.026404	-1.391424	1.936061	2	1.999684	0.500039
2.275000	-0.329344	0.108467	0.011765	-1.385856	1.920597	6	5.997474	0.816626
2.275000	-0.570976	0.326014	0.106285	-1.407232	1.980302	16914	1058.077841	154.031134
2.275000	-0.491072	0.241152	0.058154	-1.395840	1.948369	33023	9.221635	2380.757882
2.275000	-0.507776	0.257836	0.066480	-1.395328	1.946940	3	2.999579	0.471438
2.275000	-0.518208	0.268540	0.072113	-1.398784	1.956597	31038	246.958510	444.295344
2.275000	-0.371424	0.137956	0.019032	-1.408000	1.982464	11319	365.330950	217.875374
2.275000	0.462720	0.214110	0.045843	-1.402048	1.965739	13451	191.338058	331.235683
2.275000	-0.478880	0.229326	0.052590	-1.419712	2.015582	9733	280.742881	230.879279
2.275000	-0.578784	0.334991	0.112219	-1.408960	1.985168	580	539.804708	10.857775
2.275000	0.346464	0.120037	0.014409	-1.396480	1.950156	7	6.997474	0.756031
2.275000	-0.430560	0.185382	0.034366	-1.395520	1.947476	8315	3164.967519	50.756530
2.275000	0.308864	0.095397	0.009101	-1.390464	1.933390	8	7.987454	1.576964
2.275000	-0.560768	0.314461	0.098886	-1.393792	1.942656	2	1.999684	0.500039
2.275000	-0.357408	0.127740	0.016318	-1.390272	1.932856	27860	561.603398	277.412021
2.275000	0.599648	0.359578	0.129296	-1.415424	2.003425	35913	230.473071	495.095840
2.275000	0.355680	0.126508	0.016004	-1.401792	1.965021	25829	405.042485	315.241117
2.275000	-0.517248	0.267545	0.071581	-1.403200	1.968970	1	1.000000	0.000000
2.275000	0.012448	0.000155	0.000000	-1.387712	1.925745	1	1.000000	0.000001
2.275000	-0.284704	0.081056	0.006570	-1.388480	1.927877	176	169.157243	8.002797
2.275000	0.379648	0.144133	0.020774	-1.386816	1.923259	2	1.999684	0.500039
2.275000	0.169824	0.028840	0.000832	-1.369344	1.875103	930	805.192837	15.665396
2.275000	0.104064	0.010829	0.000117	-1.371904	1.882121	1	1.000000	0.000000
2.275000	-0.342720	0.117457	0.013796	-1.376896	1.895843	4172	1182.372583	63.270742
2.275000	0.284832	0.081129	0.006582	-1.373824	1.887392	14172	1258.028913	127.484142
2.275000	-0.261600	0.068435	0.004683	-1.381632	1.908907	15298	246.838525	310.706334
2.275000	-0.220896	0.048795	0.002381	-1.390144	1.932500	49	48.751452	2.841075
2.275000	-0.153600	0.023593	0.000557	-1.388480	1.927877	4216	2175.865028	38.528761
2.275000	0.251008	0.063005	0.003970	-1.388672	1.928410	10986	517.678275	178.928751
2.275000	0.462176	0.213607	0.045628	-1.406528	1.978321	1166	927.711037	20.165880
2.275000	0.470656	0.221517	0.049070	-1.403200	1.968970	28965	245.431110	430.423250
2.275000	-0.329504	0.108573	0.011788	-1.397760	1.953733	2	1.999684	0.500039
2.275000	-0.390368	0.152387	0.023222	-1.395776	1.948191	23452	626.609033	240.149871
2.275000	-0.664672	0.441789	0.195177	-1.432064	2.050807	35344	43.823061	1129.298260
2.275000	-0.525728	0.276390	0.076391	-1.408256	1.983185	35054	306.976028	423.329123
2.275000	-0.087104	0.007587	0.000058	-1.398720	1.956418	2	1.999684	0.500039
2.275000	0.322304	0.103880	0.010791	-1.385216	1.918823	1	1.000000	0.000000
2.275000	-0.452832	0.205057	0.042048	-1.399680	1.959104	30502	310.392387	392.427252
2.275000	-0.637472	0.406371	0.165137	-1.431680	2.049708	38920	14.885790	2034.178091
2.275000	0.561408	0.315179	0.099338	-1.422976	2.024861	1	1.000000	0.000000
2.275000	0.476000	0.226576	0.051337	-1.408064	1.982644	794	655.416022	18.296565
2.275000	-0.446560	0.199416	0.039767	-1.392512	1.939090	29179	651.593572	263.277848
2.275000	-0.439008	0.192728	0.037144	-1.401728	1.964841	32200	97.397366	722.383948
2.275000	0.355328	0.126258	0.015941	-1.394624	1.944976	29	28.878291	2.583133
2.275000	0.435328	0.189510	0.035914	-1.386304	1.921839	1	1.000000	0.000000
2.275000	-0.340768	0.116123	0.013485	-1.402880	1.968072	577	496.703434	15.998213
2.275000	-0.419264	0.175782	0.030899	-1.407552	1.981203	61	60.648917	3.027364
2.275000	-0.508160	0.258227	0.066681	-1.395264	1.946762	33829	410.634421	358.952100
2.275000	-0.234080	0.054793	0.003002	-1.387200	1.924324	13	12.984168	1.389402
2.275000	-0.485216	0.235435	0.055429	-1.390656	1.933924	178	174.987974	5.220316
2.275000	0.310592	0.096467	0.009306	-1.398208	1.954986	66	65.145417	4.557291
2.275000	0.454048	0.206160	0.042502	-1.406976	1.979581	28430	1805.810540	152.782523
2.275000	0.380480	0.144765	0.020957	-1.400704	1.961972	6	5.991583	1.491394
2.275000	0.591616	0.350009	0.122507	-1.422656	2.023950	46	45.804266	2.601067
2.275000	-0.559744	0.313313	0.098165	-1.412288	1.994557	32566	109.880096	683.849217
2.275000	0.460672	0.212219	0.045037	-1.414400	2.000527	32963	582.714329	296.608819
2.275000	0.593216	0.351905	0.123837	-1.417664	2.009771	11	10.989324	1.240220
2.275000	-0.521984	0.272467	0.074238	-1.399552	1.958746	34011	13.717156	1980.895841
2.275000	0.546400	0.298553	0.089134	-1.425088	2.030876	159	155.906985	5.604409
2.275000	0.606176	0.367449	0.135019	-1.426688	2.035439	39191	198.223623	558.066490
2.275000	0.568352	0.323024	0.104345	-1.432512	2.052091	37210	220.062072	515.870594
2.275000	0.600256	0.360307	0.129821	-1.416064	2.005237	36992	191.450148	551.659208
2.275000	-0.137440	0.018890	0.000357	-1.396928	1.951408	1	1.000000	0.000000
2.275000	-0.359936	0.129554	0.016784	-1.389952	1.931967	207	199.079674	7.936511
2.275000	0.618400	0.382419	0.146244	-1.418752	2.012857	34771	194.029608	531.166940
2.275000	-0.391360	0.153163	0.023459	-1.429952	2.044763	32095	97.520863	720.743419
2.275000	-0.459232	0.210894	0.044476	-1.392320	1.938555	33191	80.013498	809.423860
2.275000	0.509920	0.260018	0.067610	-1.407552	1.981203	34761	177.368172	555.608683
2.275000	0.496672	0.246683	0.060853	-1.418624	2.012494	2	1.999684	0.500039
2.275000	0.415104	0.172311	0.029691	-1.399744	1.959283	2418	1390.417138	34.206406
2.275000	-0.264832	0.070136	0.004919	-1.397312	1.952481	8707	1554.077147	85.364451
2.275000	-0.583424	0.340384	0.115861	-1.411840	1.993292	20	19.956331	1.861302
2.275000	0.418688	0.175300	0.030730	-1.417792	2.010134	31997	52.209609	984.229481
2.275000	0.127712	0.016310	0.000266	-1.387200	1.924324	39	38.746241	3.220085
2.275000	-0.406528	0.165265	0.027313	-1.391680	1.936773	1	1.000000	0.000000
2.275000	0.326368	0.106516	0.011346	-1.384448	1.916696	18920	1929.049849	118.088792
